Season,Team1ID,Team1Name,Team2ID,Team2Name,Team1Win,diff_DefensiveEfficiency,diff_OffensiveEfficiency,diff_OppAst,diff_OppBlk,diff_OppDR,diff_OppFGA,diff_OppFGA3,diff_OppFGM,diff_OppFGM3,diff_OppFTA,diff_OppFTM,diff_OppOR,diff_OppPF,diff_OppScore,diff_OppStl,diff_OppTO,diff_SeedNum,diff_TeamAvgAst,diff_TeamAvgBlk,diff_TeamAvgDR,diff_TeamAvgFGA,diff_TeamAvgFGA3,diff_TeamAvgFGM,diff_TeamAvgFGM3,diff_TeamAvgFTA,diff_TeamAvgFTM,diff_TeamAvgOR,diff_TeamAvgPF,diff_TeamAvgScore,diff_TeamAvgStl,diff_TeamAvgTO,diff_Tempo,diff_conf_eigen_rating,diff_conf_massey_rating,diff_eigen_rating,diff_massey_rating,tempo_diff,rating_diff_x_tempo_diff
2010,1246,Kentucky,1190,ETSU,1,-3.827070516960021,12.101940464358009,-1.8172905525846696,-0.427807486631016,-2.7468805704099815,7.049910873440282,-1.3270944741532986,0.8672014260249554,-0.6238859180035652,-4.363636363636363,-2.239750445632799,0.762032085561497,2.0026737967914414,-1.129233511586449,-0.359180035650624,-2.63903743315508,-15.0,3.827094474153297,4.053475935828877,3.3921568627450966,2.076648841354725,1.1969696969696957,3.5151515151515156,0.8493761140819966,2.865418894830661,2.3253119429590026,1.6274509803921582,-2.855614973262032,10.204991087344029,-1.0080213903743322,-0.166666666666666,1.6436051693404607,0.1874796760978427,17.339174135728506,0.0628860173317704,21.685548263199355,1.6436051693404607,35.64247922537651
2010,1250,Lehigh,1242,Kansas,0,8.800682039807214,-9.527649523829211,1.90625,-0.5772058823529411,3.1838235294117645,-0.652573529411768,1.625,2.404411764705884,0.8290441176470589,-0.0569852941176485,0.5992647058823533,-2.0110294117647065,0.3566176470588225,6.237132352941174,0.0900735294117645,-0.461397058823529,15.0,-2.022058823529413,-3.8805147058823537,-1.2757352941176483,-2.501838235294116,-1.139705882352942,-3.0275735294117645,-0.6084558823529411,-0.4816176470588225,0.0238970588235289,-2.7536764705882355,-0.358455882352942,-6.639705882352942,-2.2555147058823533,0.0294117647058822,0.0524816176470608,-0.1439295654084497,-19.989232351506857,-0.0681716425726241,-30.064117819366015,0.0524816176470608,-1.5778135362921557
2010,1266,Marquette,1449,Washington,0,3.1467117722149993,3.159278062413634,2.575757575757576,0.5454545454545454,-0.2727272727272734,-2.212121212121211,0.454545454545455,0.5151515151515156,0.2121212121212119,-10.181818181818182,-7.0,-0.8787878787878789,-4.121212121212121,-5.757575757575751,-0.3939393939393936,-1.666666666666666,-5.0,1.1515151515151525,-1.787878787878788,-3.333333333333332,-5.939393939393938,3.6060606060606073,-2.6060606060606055,2.757575757575758,-6.363636363636363,-4.393939393939393,-3.272727272727274,-4.545454545454543,-6.848484848484844,0.6363636363636367,-2.4848484848484844,-8.174242424242422,0.2009672216272411,3.9738678014453264,0.0024341497740883,-0.6438742950479792,-8.174242424242422,5.263184578460375
2010,1285,Montana,1307,New Mexico,0,-0.4748089810386631,-3.0636733976075448,-3.137931034482758,-0.0459770114942528,-3.222570532915359,-3.157784743991641,-6.547544409613376,-1.613375130616511,-1.6478578892371996,0.4378265412748163,-0.0135841170323942,0.6321839080459757,-4.800417972831763,-4.8881922675026175,-0.1233019853709516,-1.2925809822361547,11.0,-2.5276907001044933,-0.2737722048066877,-1.8944618599791028,-6.593521421107624,-4.893416927899686,-0.8380355276907032,-1.4524555903866243,-7.264367816091951,-4.059561128526644,-4.45350052246604,0.6091954022988482,-7.188087774294672,-0.3782654127481715,0.9258098223615452,-4.664785788923723,-0.0724606156765989,-12.018929250072809,-0.0399632276240344,-9.407587118251756,-4.664785788923723,43.88437869728266
2010,1293,Murray St,1435,Vanderbilt,1,-8.317761309108676,3.213086139632182,-1.15725806451613,-1.123991935483871,-3.34576612903226,-5.54032258064516,-2.84173387096774,-3.847782258064516,-0.886088709677419,-2.34173387096774,-0.2903225806451619,-1.423387096774194,-2.701612903225808,-8.871975806451616,-0.2731854838709679,2.950604838709678,9.0,2.026209677419354,0.309475806451613,-0.911290322580644,-1.288306451612904,0.3256048387096761,0.7167338709677402,0.1522177419354839,-3.391129032258064,-3.04032258064516,1.258064516129032,-1.950604838709676,-1.4546370967741922,3.474798387096774,0.8548387096774199,-3.302318548387092,-0.1849233788454001,-16.891757593582597,-0.0312121821476803,-7.25588538056309,-3.302318548387092,23.961244877204223
2010,1307,New Mexico,1285,Montana,1,0.4748089810386631,3.0636733976075448,3.137931034482758,0.0459770114942528,3.222570532915359,3.157784743991641,6.547544409613376,1.613375130616511,1.6478578892371996,-0.4378265412748163,0.0135841170323942,-0.6321839080459757,4.800417972831763,4.8881922675026175,0.1233019853709516,1.2925809822361547,-11.0,2.5276907001044933,0.2737722048066877,1.8944618599791028,6.593521421107624,4.893416927899686,0.8380355276907032,1.4524555903866243,7.264367816091951,4.059561128526644,4.45350052246604,-0.6091954022988482,7.188087774294672,0.3782654127481715,-0.9258098223615452,4.664785788923723,0.0724606156765989,12.018929250072809,0.0399632276240344,9.407587118251756,4.664785788923723,43.88437869728266
2010,1317,North Texas,1243,Kansas St,0,4.114696061462169,-4.969228536986805,-0.5687499999999996,0.4333333333333331,0.1999999999999993,4.34791666666667,-1.1125000000000007,2.6625000000000014,-0.4395833333333332,-6.574999999999999,-4.2041666666666675,-0.8062500000000004,-1.9333333333333336,0.6812500000000057,-0.0229166666666662,-4.262499999999999,13.0,-2.658333333333333,-1.8125,1.9624999999999984,-5.96458333333333,-2.9104166666666664,-2.116666666666667,-1.4520833333333334,-2.7020833333333343,-0.3166666666666664,-4.779166666666667,-4.368749999999999,-6.002083333333331,-3.0354166666666664,0.1729166666666675,-2.2959895833333235,-0.1434669046474796,-18.032382554104093,-0.0477446691465181,-22.13938625422565,-2.2959895833333235,50.83180022109506
2010,1320,Northern Iowa,1424,UNLV,1,-2.818188002328526,-0.5518752502826914,-1.8125,-0.8125,-2.375,-3.125,-0.5,-1.0,-0.1875,-10.4375,-7.5,-2.53125,1.3125,-9.6875,-0.40625,-3.0625,1.0,-5.59375,-1.5,-1.25,-7.40625,-1.625,-5.0625,-0.125,0.28125,0.8125,0.0,-4.25,-9.4375,-2.125,-1.25,-8.522656250000004,0.0053885789871953,-1.5445427402364578,0.0141394427066763,-2.1226921080882377,-8.522656250000004,18.090975161823906
2010,1323,Notre Dame,1330,Old Dominion,0,15.871398255748446,10.50481091001059,2.9705882352941178,-0.1764705882352939,1.2352941176470615,6.058823529411768,1.411764705882355,4.411764705882355,1.4117647058823533,0.3235294117647065,1.5,0.617647058823529,1.235294117647058,11.73529411764705,-0.4411764705882355,-3.9117647058823537,-5.0,1.352941176470587,0.0588235294117645,0.3235294117647065,-1.941176470588239,4.411764705882355,0.529411764705884,2.882352941176471,4.4117647058823515,4.558823529411766,-3.852941176470587,-0.5,8.5,-2.2941176470588234,-2.4411764705882355,1.566176470588232,0.1647894844486583,12.116027842847496,0.0102946873637589,2.0283973525576755,1.566176470588232,3.1768282065792937
2010,1325,Ohio,1207,Georgetown,1,0.2650702708523766,-4.941135589930667,0.5267379679144373,-0.5561497326203209,5.35739750445633,2.835115864527623,0.6506238859180051,1.0026737967914414,-0.2103386809269158,2.6657754010695207,1.642602495543672,1.7566844919786089,1.3689839572192533,3.4376114081996434,-1.566844919786096,1.9376114081996432,11.0,-1.3663101604278085,-2.109625668449198,1.6559714795008915,4.377896613190735,4.2959001782531185,-1.9848484848484844,1.0534759358288772,3.682709447415327,3.114973262032086,1.715686274509805,1.943850267379677,0.1987522281639826,0.499108734402852,-1.0819964349376114,3.329500891265596,-0.180559176015878,-14.206091760340575,-0.0410446459129299,-14.262359294852136,3.329500891265596,-47.48653798376034
2010,1330,Old Dominion,1323,Notre Dame,1,-15.871398255748446,-10.50481091001059,-2.9705882352941178,0.1764705882352939,-1.2352941176470615,-6.058823529411768,-1.411764705882355,-4.411764705882355,-1.4117647058823533,-0.3235294117647065,-1.5,-0.617647058823529,-1.235294117647058,-11.73529411764705,0.4411764705882355,3.9117647058823537,5.0,-1.352941176470587,-0.0588235294117645,-0.3235294117647065,1.941176470588239,-4.411764705882355,-0.529411764705884,-2.882352941176471,-4.4117647058823515,-4.558823529411766,3.852941176470587,0.5,-8.5,2.2941176470588234,2.4411764705882355,-1.566176470588232,-0.1647894844486583,-12.116027842847496,-0.0102946873637589,-2.0283973525576755,-1.566176470588232,3.1768282065792937
2010,1350,Richmond,1388,St Mary's CA,0,-4.593705964145812,-12.551205532221305,0.2490196078431381,0.8862745098039215,3.6901960784313736,-4.149019607843137,3.813725490196079,-3.6156862745098057,1.32156862745098,1.0725490196078449,1.87843137254902,1.496078431372549,0.3745098039215691,-4.031372549019608,-0.1588235294117641,4.113725490196078,-3.0,-3.694117647058823,-0.6784313725490199,-1.833333333333332,-2.411764705882355,-0.5784313725490193,-3.2392156862745125,-1.4411764705882355,-0.4529411764705884,-1.5862745098039213,-1.833333333333334,1.1372549019607838,-9.505882352941171,3.1568627450980395,-0.2019607843137247,-0.9955392156862786,0.1700281182603957,3.2339974640922624,0.0167264902913623,-3.6071677054375777,-0.9955392156862786,3.5910769083201988
2010,1352,Robert Morris,1437,Villanova,0,-4.0985139642526605,-13.337014297175074,-1.9060721062618595,-1.1812144212523714,0.5730550284629956,-5.074952561669832,-2.1859582542694476,-1.970588235294116,-1.0313092979127134,-3.530360531309295,-2.2220113851992416,-0.8263757115749542,-1.0379506641366234,-7.194497153700198,0.2400379506641359,0.4829222011385194,13.0,-1.370967741935484,-1.6091081593927896,-2.380455407969638,-6.095825426944977,-5.013282732447818,-4.2893738140417454,-2.062618595825427,-1.629032258064516,-3.4070208728652744,-1.6252371916508537,-1.034155597722961,-14.048387096774192,-0.2153700189753324,0.8700189753320675,-4.374359582542695,-0.2330747491051359,-23.372690227119374,-0.0463738013028149,-22.570313400868116,-4.374359582542695,98.73066670607923
2010,1358,Sam Houston St,1124,Baylor,0,4.133779323329094,-0.1369553470833722,4.054147465437788,0.6947004608294929,3.315668202764975,-3.175115207373274,-1.4251152073732705,1.9965437788018432,-0.524193548387097,2.8018433179723488,2.3041474654377883,-2.321428571428571,2.576036866359445,5.773041474654377,0.2603686635944697,2.903225806451612,11.0,5.997695852534562,-4.685483870967742,-2.0587557603686655,2.3029953917050676,5.059907834101381,0.1244239631336405,1.9320276497695843,2.1359447004608327,1.0023041474654375,-0.1578341013824875,2.506912442396313,3.183179723502306,1.1486175115207375,-0.5714285714285712,2.9039746543778904,-0.1638912712728504,-19.155118738891115,-0.0474187535720793,-14.57073526408405,2.9039746543778904,-42.313045902550215
2010,1361,San Diego St,1397,Tennessee,0,4.2300812676288615,3.412023328915893,1.2394916911045932,-1.0469208211143697,-4.845552297165202,-0.9755620723362596,-2.394916911045943,0.3616813294232663,0.4916911045943308,-5.456500488758554,-3.799608993157379,-0.6041055718475068,-0.7908113391984344,-2.5845552297165213,0.1632453567937437,-3.3704789833822097,5.0,-1.10752688172043,0.8875855327468232,-1.29032258064516,-5.121212121212125,-2.176930596285434,-1.3382209188660816,-0.5239491691104599,0.8582600195503396,-0.6295210166177903,1.4017595307917894,-3.231671554252202,-3.829912023460409,-0.7038123167155437,0.3059628543499517,-5.809335288367549,-0.1287652583543187,-4.259372059695467,-0.0200341463449496,-4.485503277149702,-5.809335288367549,26.057792474034052
2010,1388,St Mary's CA,1350,Richmond,1,4.593705964145812,12.551205532221305,-0.2490196078431381,-0.8862745098039215,-3.6901960784313736,4.149019607843137,-3.813725490196079,3.6156862745098057,-1.32156862745098,-1.0725490196078449,-1.87843137254902,-1.496078431372549,-0.3745098039215691,4.031372549019608,0.1588235294117641,-4.113725490196078,3.0,3.694117647058823,0.6784313725490199,1.833333333333332,2.411764705882355,0.5784313725490193,3.2392156862745125,1.4411764705882355,0.4529411764705884,1.5862745098039213,1.833333333333334,-1.1372549019607838,9.505882352941171,-3.1568627450980395,0.2019607843137247,0.9955392156862786,-0.1700281182603957,-3.2339974640922624,-0.0167264902913623,3.6071677054375777,0.9955392156862786,3.5910769083201988
2010,1397,Tennessee,1361,San Diego St,1,-4.2300812676288615,-3.412023328915893,-1.2394916911045932,1.0469208211143697,4.845552297165202,0.9755620723362596,2.394916911045943,-0.3616813294232663,-0.4916911045943308,5.456500488758554,3.799608993157379,0.6041055718475068,0.7908113391984344,2.5845552297165213,-0.1632453567937437,3.3704789833822097,-5.0,1.10752688172043,-0.8875855327468232,1.29032258064516,5.121212121212125,2.176930596285434,1.3382209188660816,0.5239491691104599,-0.8582600195503396,0.6295210166177903,-1.4017595307917894,3.231671554252202,3.829912023460409,0.7038123167155437,-0.3059628543499517,5.809335288367549,0.1287652583543187,4.259372059695467,0.0200341463449496,4.485503277149702,5.809335288367549,26.057792474034052
2010,1400,Texas,1448,Wake Forest,0,-1.378533194790947,7.861785125356079,0.3207941483803544,-0.1306165099268548,-0.5569487983281078,0.6217345872518294,-2.131661442006269,1.3949843260188075,-0.0491118077324967,-1.7732497387669817,-1.492163009404388,-1.3897596656217337,0.0689655172413807,1.2486938349007346,0.3552769070010448,0.8923719958202732,-1.0,2.691745036572623,0.412748171368861,0.0052246603970722,3.4754440961337494,2.5621734587251837,3.459770114942529,1.3218390804597702,1.05433646812957,0.0355276907001034,0.3187042842215248,-0.4064785788923721,8.276907001044933,0.4733542319749215,-1.26332288401254,2.3942267502612395,-0.0202560424169691,-1.3496812533681035,0.0131721739020278,6.925222364226835,2.3942267502612395,16.580552635939274
2010,1424,UNLV,1320,Northern Iowa,0,2.818188002328526,0.5518752502826914,1.8125,0.8125,2.375,3.125,0.5,1.0,0.1875,10.4375,7.5,2.53125,-1.3125,9.6875,0.40625,3.0625,-1.0,5.59375,1.5,1.25,7.40625,1.625,5.0625,0.125,-0.28125,-0.8125,0.0,4.25,9.4375,2.125,1.25,8.522656250000004,-0.0053885789871953,1.5445427402364578,-0.0141394427066763,2.1226921080882377,8.522656250000004,18.090975161823906
2010,1431,UTEP,1139,Butler,0,-2.4830871301458046,-1.7254614306912828,0.84375,-0.65625,3.65625,3.6875,2.4375,0.1875,0.71875,5.1875,3.0625,2.75,-1.875,4.15625,0.5625,2.21875,7.0,1.96875,1.25,2.84375,6.75,-2.0,4.375,-0.59375,-0.96875,-2.46875,0.65625,0.84375,5.6875,1.90625,0.75,6.383593750000003,0.0623156479779094,4.790164072867334,-0.0138841746612491,0.7810891140431071,6.383593750000003,4.986155586598618
2010,1435,Vanderbilt,1293,Murray St,0,8.317761309108676,-3.213086139632182,1.15725806451613,1.123991935483871,3.34576612903226,5.54032258064516,2.84173387096774,3.847782258064516,0.886088709677419,2.34173387096774,0.2903225806451619,1.423387096774194,2.701612903225808,8.871975806451616,0.2731854838709679,-2.950604838709678,-9.0,-2.026209677419354,-0.309475806451613,0.911290322580644,1.288306451612904,-0.3256048387096761,-0.7167338709677402,-0.1522177419354839,3.391129032258064,3.04032258064516,-1.258064516129032,1.950604838709676,1.4546370967741922,-3.474798387096774,-0.8548387096774199,3.302318548387092,0.1849233788454001,16.891757593582597,0.0312121821476803,7.25588538056309,3.302318548387092,23.961244877204223
2010,1437,Villanova,1352,Robert Morris,1,4.0985139642526605,13.337014297175074,1.9060721062618595,1.1812144212523714,-0.5730550284629956,5.074952561669832,2.1859582542694476,1.970588235294116,1.0313092979127134,3.530360531309295,2.2220113851992416,0.8263757115749542,1.0379506641366234,7.194497153700198,-0.2400379506641359,-0.4829222011385194,-13.0,1.370967741935484,1.6091081593927896,2.380455407969638,6.095825426944977,5.013282732447818,4.2893738140417454,2.062618595825427,1.629032258064516,3.4070208728652744,1.6252371916508537,1.034155597722961,14.048387096774192,0.2153700189753324,-0.8700189753320675,4.374359582542695,0.2330747491051359,23.372690227119374,0.0463738013028149,22.570313400868116,4.374359582542695,98.73066670607923
2010,1448,Wake Forest,1400,Texas,1,1.378533194790947,-7.861785125356079,-0.3207941483803544,0.1306165099268548,0.5569487983281078,-0.6217345872518294,2.131661442006269,-1.3949843260188075,0.0491118077324967,1.7732497387669817,1.492163009404388,1.3897596656217337,-0.0689655172413807,-1.2486938349007346,-0.3552769070010448,-0.8923719958202732,1.0,-2.691745036572623,-0.412748171368861,-0.0052246603970722,-3.4754440961337494,-2.5621734587251837,-3.459770114942529,-1.3218390804597702,-1.05433646812957,-0.0355276907001034,-0.3187042842215248,0.4064785788923721,-8.276907001044933,-0.4733542319749215,1.26332288401254,-2.3942267502612395,0.0202560424169691,1.3496812533681035,-0.0131721739020278,-6.925222364226835,-2.3942267502612395,16.580552635939274
2010,1449,Washington,1266,Marquette,1,-3.1467117722149993,-3.159278062413634,-2.575757575757576,-0.5454545454545454,0.2727272727272734,2.212121212121211,-0.454545454545455,-0.5151515151515156,-0.2121212121212119,10.181818181818182,7.0,0.8787878787878789,4.121212121212121,5.757575757575751,0.3939393939393936,1.666666666666666,5.0,-1.1515151515151525,1.787878787878788,3.333333333333332,5.939393939393938,-3.6060606060606073,2.6060606060606055,-2.757575757575758,6.363636363636363,4.393939393939393,3.272727272727274,4.545454545454543,6.848484848484844,-0.6363636363636367,2.4848484848484844,8.174242424242422,-0.2009672216272411,-3.9738678014453264,-0.0024341497740883,0.6438742950479792,8.174242424242422,5.263184578460375
2010,1115,Ark Pine Bluff,1181,Duke,0,2.2132314359271277,-22.27264921811296,0.6893382352941178,0.4926470588235294,1.053308823529413,-4.849264705882355,1.7610294117647065,-1.819852941176471,1.2095588235294117,8.757352941176471,5.411764705882353,-2.6066176470588243,1.295955882352942,2.981617647058826,2.6121323529411766,-0.6691176470588243,15.0,-1.4099264705882355,-0.7683823529411766,1.1838235294117645,-7.674632352941174,-6.295955882352942,-4.90625,-3.4650735294117645,2.9889705882352935,-0.2867647058823515,-2.023897058823529,4.251838235294116,-13.564338235294116,-0.0974264705882355,5.819852941176471,1.5888786764705856,-0.2304654188407807,-32.591792950809925,-0.0763200174181199,-34.097974046763014,1.5888786764705856,-54.177543873749194
2010,1143,California,1257,Louisville,1,-1.587139320532188,2.5388064750289345,-0.889204545454545,1.7244318181818183,-0.8475378787878789,1.1609848484848513,-0.3323863636363633,0.8863636363636367,-0.489583333333333,-3.4782196969696955,-2.482954545454545,-2.523674242424242,-2.3248106060606055,-1.199810606060609,-1.076704545454546,-2.404356060606061,-1.0,-1.107954545454545,-1.7026515151515151,1.8664772727272736,-0.9204545454545467,-6.051136363636363,1.34659090909091,-1.455492424242424,-1.0179924242424256,0.3882575757575761,-2.9839015151515156,-3.125,1.6259469696969688,-2.114583333333333,-1.6875,-0.1075994318181869,-0.2009672216272411,-3.9738678014453264,0.0007109015662689,2.751909167738116,-0.1075994318181869,-0.2961038628638811
2010,1155,Clemson,1281,Missouri,0,-0.5857176157670239,-3.4613391476636224,0.5846774193548381,0.035282258064516,-1.440524193548388,-0.4637096774193523,-1.35383064516129,0.3467741935483879,-0.637096774193548,-2.273185483870968,-2.03024193548387,-1.65625,-0.4243951612903238,-1.9737903225806477,1.8125,-2.172379032258064,-3.0,-1.088709677419354,0.1824596774193549,1.30342741935484,-3.482862903225808,-1.1381048387096762,-0.8266129032258078,-1.106854838709677,-0.1360887096774199,-1.512096774193548,-0.0010080645161298,-1.797379032258064,-4.272177419354833,-1.29233870967742,1.838709677419354,-1.7077872983871032,0.0202560424169691,1.3496812533681035,-0.0001383004781568,-1.2483039716292377,-1.7077872983871032,2.1318376672745867
