season,team1_id,team1_name,team1_score,team1_massey_rating,team2_id,team2_name,team2_score,team2_massey_rating,eigen_diff,massey_diff,seed_diff,conf1,conf2,label
2023,1438,Virginia,67,14.011724061041846,1202,Furman,68,5.455411328227474,0.041102676481244854,8.556312732814373,-9,acc,southern,0
2023,1222,Houston,63,23.65222855713024,1297,N Kentucky,52,-0.6460401780454652,0.05011899229707889,24.298268735175704,-15,aac,horizon,1
2023,1297,N Kentucky,52,-0.6460401780454652,1222,Houston,63,23.65222855713024,-0.05011899229707889,-24.298268735175704,15,horizon,aac,0
2023,1242,Kansas,96,20.149611364930145,1224,Howard,68,-4.409126692207964,0.07758092228902316,24.558738057138108,-15,big_twelve,meac,1
2023,1224,Howard,68,-4.409126692207964,1242,Kansas,96,20.149611364930145,-0.07758092228902316,-24.558738057138108,15,meac,big_twelve,0
2023,1268,Maryland,67,15.441769402100988,1452,West Virginia,65,16.879260040532852,0.0017658070712489315,-1.4374906384318642,-1,big_ten,big_twelve,1
2023,1452,West Virginia,65,16.879260040532852,1268,Maryland,67,15.441769402100988,-0.0017658070712489315,1.4374906384318642,1,big_twelve,big_ten,0
2023,1281,Missouri,76,12.544444518309225,1429,Utah St,65,15.594106438151716,0.0012083828467708835,-3.0496619198424906,-3,sec,mwc,1
2023,1429,Utah St,65,15.594106438151716,1281,Missouri,76,12.544444518309225,-0.0012083828467708835,3.0496619198424906,3,mwc,sec,0
2023,1321,Northwestern,75,13.942383048684018,1129,Boise St,67,13.952689297216208,0.003886545516222653,-0.01030624853219031,-3,big_ten,mwc,1
2023,1129,Boise St,67,13.952689297216208,1321,Northwestern,75,13.942383048684018,-0.003886545516222653,0.01030624853219031,3,mwc,big_ten,0
2023,1336,Penn St,76,13.139257911625174,1401,Texas A&M,59,15.16915525474749,-0.0033386405233774286,-2.0298973431223164,3,big_ten,sec,1
2023,1401,Texas A&M,59,15.16915525474749,1336,Penn St,76,13.139257911625174,0.0033386405233774286,2.0298973431223164,-3,sec,big_ten,0
2023,1343,Princeton,59,3.456434744091705,1112,Arizona,55,20.31225152080727,-0.06603934005287268,-16.855816776715564,13,ivy,pac_twelve,1
2023,1112,Arizona,55,20.31225152080727,1343,Princeton,59,3.456434744091705,0.06603934005287268,16.855816776715564,-13,pac_twelve,ivy,0
2023,1361,San Diego St,63,16.311344346226516,1158,Col Charleston,57,8.80287551429848,0.021774476167146492,7.508468831928036,-7,mwc,caa,1
2023,1158,Col Charleston,57,8.80287551429848,1361,San Diego St,63,16.311344346226516,-0.021774476167146492,-7.508468831928036,7,caa,mwc,0
2023,1397,Tennessee,58,22.26698243033567,1418,Louisiana,55,4.462830756322883,0.043638826817646,17.804151674012786,-9,sec,sun_belt,1
2023,1418,Louisiana,55,4.462830756322883,1397,Tennessee,58,22.26698243033567,-0.043638826817646,-17.804151674012786,9,sun_belt,sec,0
2023,1400,Texas,81,21.651896715471274,1159,Colgate,61,2.5625757311694217,0.05791909057617104,19.089320984301853,-13,big_twelve,patriot,1
2023,1159,Colgate,61,2.5625757311694217,1400,Texas,81,21.651896715471274,-0.05791909057617104,-19.089320984301853,13,patriot,big_twelve,0
2023,1417,UCLA,86,22.910740358317476,1421,UNC Asheville,53,-1.1073866203689309,0.05888404420342031,24.018126978686407,-13,pac_twelve,big_south,1
2023,1421,UNC Asheville,53,-1.1073866203689309,1417,UCLA,86,22.910740358317476,-0.05888404420342031,-24.018126978686407,13,big_south,pac_twelve,0
2023,1124,Baylor,74,18.415062090272837,1364,UC Santa Barbara,56,4.229600208901519,0.03845606074053058,14.185461881371317,-11,big_twelve,big_west,1
2023,1364,UC Santa Barbara,56,4.229600208901519,1124,Baylor,74,18.415062090272837,-0.03845606074053058,-14.185461881371317,11,big_west,big_twelve,0
2023,1163,Connecticut,87,21.225008849332443,1233,Iona,63,8.293822201572798,0.030280635617197134,12.931186647759645,-9,big_east,maac,1
2023,1233,Iona,63,8.293822201572798,1163,Connecticut,87,21.225008849332443,-0.030280635617197134,-12.931186647759645,9,maac,big_east,0
2023,1166,Creighton,72,18.025670720287653,1301,NC State,63,12.97333743124296,0.0020044796352048783,5.052333289044693,-5,big_east,acc,1
2023,1301,NC State,63,12.97333743124296,1166,Creighton,72,18.025670720287653,-0.0020044796352048783,-5.052333289044693,5,acc,big_east,0
2023,1192,F Dickinson,63,-11.052652906808651,1345,Purdue,58,19.760720699330502,-0.0844540831746943,-30.81337360613915,15,nec,big_ten,1
2023,1345,Purdue,58,19.760720699330502,1192,F Dickinson,63,-11.052652906808651,0.0844540831746943,30.81337360613915,-15,big_ten,nec,0
2023,1194,FL Atlantic,66,13.820686181708677,1272,Memphis,65,15.316461759083653,-0.019920186465133244,-1.4957755773749764,1,cusa,aac,1
2023,1272,Memphis,65,15.316461759083653,1194,FL Atlantic,66,13.820686181708677,0.019920186465133244,1.4957755773749764,-1,aac,cusa,0
2023,1211,Gonzaga,82,20.489799967722195,1213,Grand Canyon,70,4.967078580562543,0.03625604491027503,15.522721387159653,-11,wcc,wac,1
2023,1213,Grand Canyon,70,4.967078580562543,1211,Gonzaga,82,20.489799967722195,-0.03625604491027503,-15.522721387159653,11,wac,wcc,0
2023,1231,Indiana,71,15.97244751833244,1245,Kent,60,8.35347641972412,0.037717218310495605,7.618971098608322,-9,big_ten,mac,1
2023,1245,Kent,60,8.35347641972412,1231,Indiana,71,15.97244751833244,-0.037717218310495605,-7.618971098608322,9,mac,big_ten,0
2023,1243,Kansas St,77,16.65156853665079,1286,Montana St,65,2.7147843044311535,0.040021728822073256,13.936784232219635,-11,big_twelve,big_sky,1
2023,1286,Montana St,65,2.7147843044311535,1243,Kansas St,77,16.65156853665079,-0.040021728822073256,-13.936784232219635,11,big_sky,big_twelve,0
2023,1246,Kentucky,61,15.578899206520083,1344,Providence,53,13.220016651930722,0.008955057384321022,2.3588825545893606,-5,sec,big_east,1
2023,1344,Providence,53,13.220016651930722,1246,Kentucky,61,15.578899206520083,-0.008955057384321022,-2.3588825545893606,5,big_east,sec,0
2023,1266,Marquette,78,17.621650941079896,1436,Vermont,61,2.0675797113871033,0.056151511210119735,15.554071229692791,-13,big_east,aec,1
2023,1436,Vermont,61,2.0675797113871033,1266,Marquette,78,17.621650941079896,-0.056151511210119735,-15.554071229692791,13,aec,big_east,0
2023,1274,Miami FL,63,12.780767154227815,1179,Drake,56,8.674224444366818,0.021555676871243892,4.106542709860998,-7,acc,mvc,1
2023,1179,Drake,56,8.674224444366818,1274,Miami FL,63,12.780767154227815,-0.021555676871243892,-4.106542709860998,7,mvc,acc,0
2023,1277,Michigan St,72,14.401157569349133,1425,USC,62,14.076239474767767,0.0034168630939249295,0.3249180945813652,-3,big_ten,pac_twelve,1
2023,1425,USC,62,14.076239474767767,1277,Michigan St,72,14.401157569349133,-0.0034168630939249295,-0.3249180945813652,3,pac_twelve,big_ten,0
2023,1338,Pittsburgh,59,10.292797062483254,1235,Iowa St,41,16.866114539629027,-0.008741437034134616,-6.573317477145773,5,acc,big_twelve,1
2023,1235,Iowa St,41,16.866114539629027,1338,Pittsburgh,59,10.292797062483254,0.008741437034134616,6.573317477145773,-5,big_twelve,acc,0
2023,1388,St Mary's CA,63,18.429951200244172,1433,VCU,51,10.503583515251444,-0.00331133618487528,7.926367684992728,-7,wcc,a_ten,1
2023,1433,VCU,51,10.503583515251444,1388,St Mary's CA,63,18.429951200244172,0.00331133618487528,-7.926367684992728,7,a_ten,wcc,0
2023,1395,TCU,72,16.59301708157959,1113,Arizona St,70,11.348496210819812,0.0033587708106643382,5.244520870759777,-5,big_twelve,pac_twelve,1
2023,1113,Arizona St,70,11.348496210819812,1395,TCU,72,16.59301708157959,-0.0033587708106643382,-5.244520870759777,5,pac_twelve,big_twelve,0
2023,1462,Xavier,72,16.75991365097356,1244,Kennesaw,67,0.6889993041126202,0.0450405122601496,16.07091434686094,-11,big_east,a_sun,1
2023,1244,Kennesaw,67,0.6889993041126202,1462,Xavier,72,16.75991365097356,-0.0450405122601496,-16.07091434686094,11,a_sun,big_east,0
2023,1104,Alabama,73,24.17517443753491,1268,Maryland,51,15.441769402100988,0.027414667876640764,8.733405035433922,-7,sec,big_ten,1
2023,1268,Maryland,51,15.441769402100988,1104,Alabama,73,24.17517443753491,-0.027414667876640764,-8.733405035433922,7,big_ten,sec,0
2023,1116,Arkansas,72,16.97804401700828,1242,Kansas,71,20.149611364930145,-0.03227869065098733,-3.171567347921865,7,sec,big_twelve,1
2023,1242,Kansas,71,20.149611364930145,1116,Arkansas,72,16.97804401700828,0.03227869065098733,3.171567347921865,-7,big_twelve,sec,0
2023,1222,Houston,81,23.65222855713024,1120,Auburn,64,15.296508342372698,0.014862843648593943,8.355720214757541,-8,aac,sec,1
2023,1120,Auburn,64,15.296508342372698,1222,Houston,81,23.65222855713024,-0.014862843648593943,-8.355720214757541,8,sec,aac,0
2023,1343,Princeton,78,3.456434744091705,1281,Missouri,63,12.544444518309225,-0.04724196199203597,-9.08800977421752,8,ivy,sec,1
2023,1281,Missouri,63,12.544444518309225,1343,Princeton,78,3.456434744091705,0.04724196199203597,9.08800977421752,-8,sec,ivy,0
2023,1361,San Diego St,75,16.311344346226516,1202,Furman,52,5.455411328227474,0.03895469429197938,10.855933017999043,-8,mwc,southern,1
2023,1202,Furman,52,5.455411328227474,1361,San Diego St,75,16.311344346226516,-0.03895469429197938,-10.855933017999043,8,southern,mwc,0
2023,1397,Tennessee,65,22.26698243033567,1181,Duke,52,15.952382122862508,-0.005257341666265791,6.314600307473162,-1,sec,acc,1
2023,1181,Duke,52,15.952382122862508,1397,Tennessee,65,22.26698243033567,0.005257341666265791,-6.314600307473162,1,acc,sec,0
2023,1400,Texas,71,21.651896715471274,1336,Penn St,66,13.139257911625174,0.01583952028726769,8.5126388038461,-8,big_twelve,big_ten,1
2023,1336,Penn St,66,13.139257911625174,1400,Texas,71,21.651896715471274,-0.01583952028726769,-8.5126388038461,8,big_ten,big_twelve,0
2023,1417,UCLA,68,22.910740358317476,1321,Northwestern,63,13.942383048684018,0.02107015649601457,8.968357309633458,-5,pac_twelve,big_ten,1
2023,1321,Northwestern,63,13.942383048684018,1417,UCLA,68,22.910740358317476,-0.02107015649601457,-8.968357309633458,5,big_ten,pac_twelve,0
2023,1163,Connecticut,70,21.225008849332443,1388,St Mary's CA,55,18.429951200244172,0.012831464096120598,2.795057649088271,-1,big_east,wcc,1
2023,1388,St Mary's CA,55,18.429951200244172,1163,Connecticut,70,21.225008849332443,-0.012831464096120598,-2.795057649088271,1,wcc,big_east,0
2023,1166,Creighton,85,18.025670720287653,1124,Baylor,76,18.415062090272837,-0.009046630303344502,-0.38939136998518364,3,big_east,big_twelve,1
2023,1124,Baylor,76,18.415062090272837,1166,Creighton,85,18.025670720287653,0.009046630303344502,0.38939136998518364,-3,big_twelve,big_east,0
2023,1194,FL Atlantic,78,13.820686181708677,1192,F Dickinson,70,-11.052652906808651,0.040740662338808284,24.873339088517326,-7,cusa,nec,1
2023,1192,F Dickinson,70,-11.052652906808651,1194,FL Atlantic,78,13.820686181708677,-0.040740662338808284,-24.873339088517326,7,nec,cusa,0
2023,1211,Gonzaga,84,20.489799967722195,1395,TCU,81,16.59301708157959,0.0005875999375203889,3.8967828861426064,-3,wcc,big_twelve,1
2023,1395,TCU,81,16.59301708157959,1211,Gonzaga,84,20.489799967722195,-0.0005875999375203889,-3.8967828861426064,3,big_twelve,wcc,0
2023,1243,Kansas St,75,16.65156853665079,1246,Kentucky,69,15.578899206520083,0.00994658493611747,1.0726693301307062,-3,big_twelve,sec,1
2023,1246,Kentucky,69,15.578899206520083,1243,Kansas St,75,16.65156853665079,-0.00994658493611747,-1.0726693301307062,3,sec,big_twelve,0
2023,1274,Miami FL,85,12.780767154227815,1231,Indiana,69,15.97244751833244,-0.005613761639414294,-3.1916803641046254,1,acc,big_ten,1
2023,1231,Indiana,69,15.97244751833244,1274,Miami FL,85,12.780767154227815,0.005613761639414294,3.1916803641046254,-1,big_ten,acc,0
2023,1277,Michigan St,69,14.401157569349133,1266,Marquette,60,17.621650941079896,-0.01435391232100873,-3.220493371730763,5,big_ten,big_east,1
2023,1266,Marquette,60,17.621650941079896,1277,Michigan St,69,14.401157569349133,0.01435391232100873,3.220493371730763,-5,big_east,big_ten,0
2023,1462,Xavier,84,16.75991365097356,1338,Pittsburgh,73,10.292797062483254,0.01602490846073433,6.467116588490304,-8,big_east,acc,1
2023,1338,Pittsburgh,73,10.292797062483254,1462,Xavier,84,16.75991365097356,-0.01602490846073433,-6.467116588490304,8,acc,big_east,0
2023,1163,Connecticut,88,21.225008849332443,1116,Arkansas,65,16.97804401700828,0.008949573262549984,4.2469648323241636,-4,big_east,sec,1
2023,1116,Arkansas,65,16.97804401700828,1163,Connecticut,88,21.225008849332443,-0.008949573262549984,-4.2469648323241636,4,sec,big_east,0
2023,1194,FL Atlantic,62,13.820686181708677,1397,Tennessee,55,22.26698243033567,-0.022536753970457943,-8.446296248626993,5,cusa,sec,1
2023,1397,Tennessee,55,22.26698243033567,1194,FL Atlantic,62,13.820686181708677,0.022536753970457943,8.446296248626993,-5,sec,cusa,0
2023,1211,Gonzaga,79,20.489799967722195,1417,UCLA,76,22.910740358317476,-0.0165822997896084,-2.4209403905952804,1,wcc,pac_twelve,1
2023,1417,UCLA,76,22.910740358317476,1211,Gonzaga,79,20.489799967722195,0.0165822997896084,2.4209403905952804,-1,pac_twelve,wcc,0
2023,1243,Kansas St,98,16.65156853665079,1277,Michigan St,93,14.401157569349133,0.00686139273347193,2.250410967301656,-4,big_twelve,big_ten,1
2023,1277,Michigan St,93,14.401157569349133,1243,Kansas St,98,16.65156853665079,-0.00686139273347193,-2.250410967301656,4,big_ten,big_twelve,0
2023,1166,Creighton,86,18.025670720287653,1343,Princeton,75,3.456434744091705,0.04763366466957824,14.569235976195948,-9,big_east,ivy,1
2023,1343,Princeton,75,3.456434744091705,1166,Creighton,86,18.025670720287653,-0.04763366466957824,-14.569235976195948,9,ivy,big_east,0
2023,1274,Miami FL,89,12.780767154227815,1222,Houston,75,23.65222855713024,-0.008520138188959386,-10.871461402902424,4,acc,aac,1
2023,1222,Houston,75,23.65222855713024,1274,Miami FL,89,12.780767154227815,0.008520138188959386,10.871461402902424,-4,aac,acc,0
2023,1361,San Diego St,71,16.311344346226516,1104,Alabama,64,24.17517443753491,-0.025505025058129516,-7.863830091308394,4,mwc,sec,1
2023,1104,Alabama,64,24.17517443753491,1361,San Diego St,71,16.311344346226516,0.025505025058129516,7.863830091308394,-4,sec,mwc,0
2023,1400,Texas,83,21.651896715471274,1462,Xavier,71,16.75991365097356,0.012747652471920931,4.891983064497715,-1,big_twelve,big_east,1
2023,1462,Xavier,71,16.75991365097356,1400,Texas,83,21.651896715471274,-0.012747652471920931,-4.891983064497715,1,big_east,big_twelve,0
2023,1163,Connecticut,82,21.225008849332443,1211,Gonzaga,54,20.489799967722195,0.004301805350293064,0.735208881610248,1,big_east,wcc,1
2023,1211,Gonzaga,54,20.489799967722195,1163,Connecticut,82,21.225008849332443,-0.004301805350293064,-0.735208881610248,-1,wcc,big_east,0
2023,1194,FL Atlantic,79,13.820686181708677,1243,Kansas St,76,16.65156853665079,-0.021046266651107592,-2.830882354942112,6,cusa,big_twelve,1
2023,1243,Kansas St,76,16.65156853665079,1194,FL Atlantic,79,13.820686181708677,0.021046266651107592,2.830882354942112,-6,big_twelve,cusa,0
2023,1274,Miami FL,88,12.780767154227815,1400,Texas,81,21.651896715471274,-0.019825418479045037,-8.871129561243459,3,acc,big_twelve,1
2023,1400,Texas,81,21.651896715471274,1274,Miami FL,88,12.780767154227815,0.019825418479045037,8.871129561243459,-3,big_twelve,acc,0
2023,1361,San Diego St,57,16.311344346226516,1166,Creighton,56,18.025670720287653,0.0028261285075290438,-1.7143263740611374,-1,mwc,big_east,1
2023,1166,Creighton,56,18.025670720287653,1361,San Diego St,57,16.311344346226516,-0.0028261285075290438,1.7143263740611374,1,big_east,mwc,0
2023,1163,Connecticut,72,21.225008849332443,1274,Miami FL,59,12.780767154227815,0.0049586962621055025,8.444241695104628,-1,big_east,acc,1
2023,1274,Miami FL,59,12.780767154227815,1163,Connecticut,72,21.225008849332443,-0.0049586962621055025,-8.444241695104628,1,acc,big_east,0
2023,1361,San Diego St,72,16.311344346226516,1194,FL Atlantic,71,13.820686181708677,0.016543548607726166,2.490658164517839,-4,mwc,cusa,1
2023,1194,FL Atlantic,71,13.820686181708677,1361,San Diego St,72,16.311344346226516,-0.016543548607726166,-2.490658164517839,4,cusa,mwc,0
2023,1163,Connecticut,76,21.225008849332443,1361,San Diego St,59,16.311344346226516,0.004770794748446383,4.913664503105927,-1,big_east,mwc,1
2023,1361,San Diego St,59,16.311344346226516,1163,Connecticut,76,21.225008849332443,-0.004770794748446383,-4.913664503105927,1,mwc,big_east,0
