ID,Team1Name,Team2Name,Team1Win,diff_TeamAvgAst,diff_TeamAvgBlk,diff_TeamAvgDR,diff_TeamAvgFGA,diff_TeamAvgFGA3,diff_TeamAvgFGM,diff_TeamAvgFGM3,diff_TeamAvgFTA,diff_TeamAvgFTM,diff_TeamAvgOR,diff_TeamAvgPF,diff_TeamAvgScore,diff_TeamAvgStl,diff_TeamAvgTO,diff_OppAst,diff_OppBlk,diff_OppDR,diff_OppFGA,diff_OppFGA3,diff_OppFGM,diff_OppFGM3,diff_OppFTA,diff_OppFTM,diff_OppOR,diff_OppPF,diff_OppScore,diff_OppStl,diff_OppTO,diff_SeedNum,diff_DefensiveEfficiency,diff_OffensiveEfficiency,diff_Tempo,diff_conf_eigen_rating,diff_conf_massey_rating,diff_eigen_rating,diff_massey_rating,rating_diff_x_tempo_diff
2010_3211_3314,Gonzaga,North Carolina,1,4.38932146829811,-0.9710789766407116,-1.50166852057842,-1.2191323692992313,0.3726362625139057,4.077864293659623,0.5951056729699671,-7.736373748609569,-3.470522803114571,-3.437152391546162,-4.521690767519464,5.2803114571746335,0.6462736373748612,-4.839822024471635,-4.318131256952169,-0.4716351501668518,-2.9388209121245836,-7.370411568409345,-4.146829810901,-3.652947719688541,-0.3681868743047829,-4.220244716351502,-2.335928809788655,-3.1590656284760836,-3.99332591768632,-10.010011123470528,-1.649610678531702,0.0834260289210213,-3.0,-6.360276794964491,14.725434655809124,-6.296579532814235,-0.2034509154109563,-14.121037706569032,0.0124345410514777,9.460660460612145,-59.56980102319531
2010_3214_3181,Hampton,Duke,0,-2.6500000000000004,-3.0479166666666666,-2.927083333333332,-3.6499999999999986,1.6312500000000014,-4.643750000000001,0.3375000000000003,-1.2229166666666664,0.1895833333333332,-2.752083333333333,1.145833333333332,-8.760416666666664,-3.2750000000000004,-2.372916666666667,-2.6416666666666675,-1.0145833333333334,4.164583333333333,-3.66041666666667,-6.260416666666666,0.15625,-2.4458333333333333,3.875,2.2041666666666675,0.1333333333333328,-1.1750000000000007,0.0708333333333328,-0.8979166666666663,-1.0854166666666671,13.0,4.243306252285294,-7.19091555307304,-3.8517187500000034,-0.2188850330321752,-25.08351730490873,-0.0741438211947106,-29.11454521522943,112.14103970322208
2010_3216_3261,Hartford,LSU,0,-2.1045606229143505,1.1012235817575085,0.8698553948832028,-6.080088987764178,6.250278086763069,-3.236929922135708,1.350389321468298,-1.1179087875417115,-1.2558398220244715,-0.3848720800889875,0.1902113459399341,-6.379310344827587,-1.9488320355951068,3.9110122358175743,-0.96329254727475,-1.0367074527252504,-2.1446051167964413,0.1268075639599573,0.9276974416017794,-1.3437152391546157,-0.4126807563959955,1.394883203559511,1.0912124582869858,0.7842046718576192,-0.6952169076751922,-2.008898776418242,2.290322580645161,-2.7219132369299217,3.0,-0.3743526465864164,-6.093679825320677,-2.315211345939929,-0.1000312739655862,-17.393078605866982,-0.0063197995781053,-12.83027351481184,29.704794813004945
2010_3234_3353,Iowa,Rutgers,1,2.1875,-0.3125,1.71875,5.15625,9.65625,3.375,4.5625,-0.09375,1.34375,-0.0625,-3.125,12.65625,-2.125,-0.625,3.96875,-0.3125,1.6875,6.59375,1.09375,5.46875,0.96875,-3.625,-1.8125,-1.5625,2.0625,10.09375,0.15625,-1.6875,-1.0,8.8050730161426,12.325610306150196,4.5492187500000085,-0.168101576796652,-0.7704763118848099,0.0121436639617126,1.0388078867977306,4.725764316268123
2010_3246_3251,Kentucky,Liberty,1,0.4536637931034484,1.7327586206896552,0.8642241379310356,10.060344827586206,8.248922413793103,1.2176724137931032,2.632543103448276,3.022629310344829,3.5969827586206904,-1.7090517241379306,1.3997844827586192,8.664870689655174,0.0926724137931032,-3.626077586206897,-0.9278017241379306,2.625,8.94612068965517,8.384698275862071,-2.787715517241381,4.047413793103448,-0.8146551724137927,1.2521551724137936,1.1896551724137936,2.662715517241379,1.8534482758620676,8.469827586206897,-1.4903017241379306,2.8987068965517224,-9.0,1.6055826195288176,-1.1728741946777743,9.579067887931046,0.1853144544878595,22.78254924012231,0.0485643856287989,16.794826780728425,160.87878589864
2010_3251_3246,Liberty,Kentucky,0,-0.4536637931034484,-1.7327586206896552,-0.8642241379310356,-10.060344827586206,-8.248922413793103,-1.2176724137931032,-2.632543103448276,-3.022629310344829,-3.5969827586206904,1.7090517241379306,-1.3997844827586192,-8.664870689655174,-0.0926724137931032,3.626077586206897,0.9278017241379306,-2.625,-8.94612068965517,-8.384698275862071,2.787715517241381,-4.047413793103448,0.8146551724137927,-1.2521551724137936,-1.1896551724137936,-2.662715517241379,-1.8534482758620676,-8.469827586206897,1.4903017241379306,-2.8987068965517224,9.0,-1.6055826195288176,1.1728741946777743,-9.579067887931046,-0.1853144544878595,-22.78254924012231,-0.0485643856287989,-16.794826780728425,160.87878589864
2010_3256_3199,Louisiana Tech,Florida St,0,-0.8172043010752699,-0.2913978494623657,2.4752688172043023,3.316129032258061,-3.6483870967741954,0.7612903225806456,-2.1645161290322577,1.5548387096774192,0.4333333333333335,0.4064516129032256,-1.1010752688172047,-0.2086021505376294,-1.736559139784947,-1.936559139784947,-1.4913978494623643,2.0924731182795697,3.28494623655914,4.497849462365586,-1.0462365591397855,2.56989247311828,-0.4935483870967738,0.533333333333335,-0.4236559139784948,0.3096774193548377,0.7440860215053746,4.222580645161294,-0.0064516129032252,-1.7483870967741917,11.0,3.736441053254353,-2.5384591558099032,1.711666666666659,-0.2044238318272913,-15.070955927347953,-0.0260823745267655,-14.091792462590458,-24.120451431800557
2010_3261_3216,LSU,Hartford,1,2.1045606229143505,-1.1012235817575085,-0.8698553948832028,6.080088987764178,-6.250278086763069,3.236929922135708,-1.350389321468298,1.1179087875417115,1.2558398220244715,0.3848720800889875,-0.1902113459399341,6.379310344827587,1.9488320355951068,-3.9110122358175743,0.96329254727475,1.0367074527252504,2.1446051167964413,-0.1268075639599573,-0.9276974416017794,1.3437152391546157,0.4126807563959955,-1.394883203559511,-1.0912124582869858,-0.7842046718576192,0.6952169076751922,2.008898776418242,-2.290322580645161,2.7219132369299217,-3.0,0.3743526465864164,6.093679825320677,2.315211345939929,0.1000312739655862,17.393078605866982,0.0063197995781053,12.83027351481184,29.704794813004945
2010_3265_3207,Marist,Georgetown,0,-1.412121212121212,1.8848484848484843,6.8363636363636395,-4.56969696969697,-1.0363636363636353,-0.4090909090909065,0.2121212121212128,-1.0484848484848506,0.754545454545454,-5.251515151515152,-4.063636363636366,0.1484848484848555,-5.487878787878788,-2.8151515151515163,-2.539393939393941,-0.9303030303030302,0.4636363636363647,10.07272727272727,2.530303030303031,0.8424242424242401,0.9333333333333328,-3.8575757575757574,-3.075757575757576,2.2333333333333343,-0.1484848484848484,-0.4575757575757606,-0.7818181818181822,-8.872727272727275,7.0,2.570949891573264,4.007683394449046,-2.631363636363645,-0.2608376599885554,-17.389699886692924,-0.0181139886282149,-9.534897691060282,25.089783060703702
2010_3277_3132,Michigan St,Bowling Green,1,0.4340175953079193,3.025415444770283,2.5630498533724335,0.0879765395894409,-6.513196480938417,-0.7438905180840649,-3.3372434017595314,0.5454545454545467,-1.4828934506353857,1.3167155425219956,2.2033235581622677,-6.307917888563054,-0.6217008797653953,1.9442815249266872,-3.1114369501466275,-0.989247311827957,0.8162267839687196,0.4134897360703817,1.311827956989246,-2.2688172043010724,0.2629521016617788,5.065493646138808,3.508308895405669,0.4066471163245353,-1.2854349951124142,-0.7663734115347083,1.4740957966764414,-1.4134897360703818,-7.0,-2.2205219078317526,-10.201452167873711,0.9746334310850386,0.0537592891818852,15.143864373886142,0.0336555974217888,8.815949351812534,8.592318965028973
2010_3314_3211,North Carolina,Gonzaga,0,-4.38932146829811,0.9710789766407116,1.50166852057842,1.2191323692992313,-0.3726362625139057,-4.077864293659623,-0.5951056729699671,7.736373748609569,3.470522803114571,3.437152391546162,4.521690767519464,-5.2803114571746335,-0.6462736373748612,4.839822024471635,4.318131256952169,0.4716351501668518,2.9388209121245836,7.370411568409345,4.146829810901,3.652947719688541,0.3681868743047829,4.220244716351502,2.335928809788655,3.1590656284760836,3.99332591768632,10.010011123470528,1.649610678531702,-0.0834260289210213,3.0,6.360276794964491,-14.725434655809124,6.296579532814235,0.2034509154109563,14.121037706569032,-0.0124345410514777,-9.460660460612145,-59.56980102319531
2010_3329_3151,Oklahoma St,Chattanooga,1,-1.03125,1.5,-2.3125,6.9375,-2.78125,3.21875,-1.625,0.1875,0.125,2.40625,3.65625,4.9375,-0.25,-3.03125,1.03125,-0.5625,0.6875,1.46875,3.53125,0.28125,1.21875,4.53125,3.6875,3.75,-0.875,5.46875,-1.71875,0.9375,-9.0,5.716779767817982,4.785739625148253,1.5890624999999972,0.1616211860195167,21.47287330941876,0.0389754366589635,17.27875875593107,27.457027585596663
2010_3340_3401,Portland St,Texas A&M,0,-1.3415948275862064,-0.7898706896551726,-0.2230603448275872,-0.494612068965516,10.08728448275862,-3.5237068965517224,2.887931034482759,-4.231681034482758,-3.112068965517242,-0.6077586206896548,-3.544181034482758,-7.271551724137936,-1.0409482758620694,0.7349137931034484,1.1487068965517242,-1.0732758620689653,2.587284482758619,4.853448275862071,-0.4234913793103452,4.354525862068964,0.4353448275862073,-2.954741379310345,-2.5043103448275854,-0.2036637931034484,-3.1659482758620694,6.640086206896555,1.868534482758621,-4.535560344827587,13.0,10.478238204677185,-8.39543628123161,-1.161988146551721,-0.1795770962871851,-23.923035698288803,-0.0728206066803383,-31.466122454113627,36.563261309624984
2010_3343_3385,Princeton,St John's,0,0.6523809523809536,1.2761904761904763,1.042857142857141,-0.528571428571432,4.835714285714287,0.9261904761904772,1.6738095238095236,-6.480952380952379,-2.5214285714285705,-0.5476190476190474,0.2071428571428573,1.0047619047619063,-0.5095238095238095,-0.8499999999999996,-1.0166666666666675,-1.561904761904762,-3.152380952380952,-1.6952380952380963,1.6190476190476204,-2.9714285714285715,0.5071428571428567,-0.7261904761904763,-0.3666666666666671,0.2976190476190474,-3.385714285714286,-5.80238095238095,-0.1690476190476193,-2.1238095238095234,5.0,-3.9203491873825698,6.933965795914148,-3.909404761904753,-0.2584030829516977,-18.8595850724436,-0.0329441751842183,-6.029464821270606,23.571618484012497
2010_3353_3234,Rutgers,Iowa,0,-2.1875,0.3125,-1.71875,-5.15625,-9.65625,-3.375,-4.5625,0.09375,-1.34375,0.0625,3.125,-12.65625,2.125,0.625,-3.96875,0.3125,-1.6875,-6.59375,-1.09375,-5.46875,-0.96875,3.625,1.8125,1.5625,-2.0625,-10.09375,-0.15625,1.6875,1.0,-8.8050730161426,-12.325610306150196,-4.5492187500000085,0.168101576796652,0.7704763118848099,-0.0121436639617126,-1.0388078867977306,4.725764316268123
2010_3385_3343,St John's,Princeton,1,-0.6523809523809536,-1.2761904761904763,-1.042857142857141,0.528571428571432,-4.835714285714287,-0.9261904761904772,-1.6738095238095236,6.480952380952379,2.5214285714285705,0.5476190476190474,-0.2071428571428573,-1.0047619047619063,0.5095238095238095,0.8499999999999996,1.0166666666666675,1.561904761904762,3.152380952380952,1.6952380952380963,-1.6190476190476204,2.9714285714285715,-0.5071428571428567,0.7261904761904763,0.3666666666666671,-0.2976190476190474,3.385714285714286,5.80238095238095,0.1690476190476193,2.1238095238095234,-5.0,3.9203491873825698,-6.933965795914148,3.909404761904753,0.2584030829516977,18.8595850724436,0.0329441751842183,6.029464821270606,23.571618484012497
2010_3390_3415,Stanford,UC Riverside,1,3.46875,0.1875,6.125,5.3125,1.125,5.5625,0.875,1.71875,1.78125,3.71875,-4.3125,13.78125,-2.875,-3.28125,-2.875,-0.1875,-3.96875,7.09375,0.0,-0.84375,-1.625,-7.0,-5.71875,0.34375,0.21875,-9.03125,-2.375,-3.78125,-15.0,-11.95119819748686,21.118854020962843,-0.87109375,0.0548290487611686,15.855271989908369,0.0766456188702254,36.4324931217136,-31.736117055242705
2010_3395_3173,TCU,Dayton,0,1.138461538461538,-0.4769230769230765,-2.2435897435897445,0.7282051282051256,1.7384615384615394,-0.0512820512820511,1.4051282051282046,-0.946153846153848,0.2282051282051291,-1.23076923076923,-0.3435897435897423,1.5307692307692236,2.102564102564103,-0.9282051282051248,1.8128205128205137,-0.884615384615385,1.564102564102562,1.0076923076923094,3.320512820512821,0.2564102564102555,0.31025641025641,-0.2769230769230759,-0.0230769230769229,2.7897435897435905,-1.6641025641025635,0.7999999999999972,0.8512820512820518,2.320512820512821,1.0,0.4431527601949909,1.3147521731105485,0.5813461538461411,-0.1790809060804143,0.8683022453565332,0.0125098947280009,0.985561485987768,0.5729523792578763
2010_3397_3122,Tennessee,Austin Peay,1,5.4375,3.59375,1.75,2.15625,-1.28125,5.4375,1.1875,-5.84375,-4.15625,0.78125,-2.5,7.90625,-0.4375,-3.375,-3.78125,-0.125,-4.875,-2.34375,0.21875,-5.75,-0.53125,-4.21875,-3.0625,0.34375,-2.9375,-15.09375,-1.1875,0.28125,-15.0,-15.095623359148348,17.54871948054786,-4.775781249999994,0.1941068556882266,27.998075967419012,0.0931090669493687,45.07215107814084,-215.25473401615207
2010_3401_3340,Texas A&M,Portland St,1,1.3415948275862064,0.7898706896551726,0.2230603448275872,0.494612068965516,-10.08728448275862,3.5237068965517224,-2.887931034482759,4.231681034482758,3.112068965517242,0.6077586206896548,3.544181034482758,7.271551724137936,1.0409482758620694,-0.7349137931034484,-1.1487068965517242,1.0732758620689653,-2.587284482758619,-4.853448275862071,0.4234913793103452,-4.354525862068964,-0.4353448275862073,2.954741379310345,2.5043103448275854,0.2036637931034484,3.1659482758620694,-6.640086206896555,-1.868534482758621,4.535560344827587,-13.0,-10.478238204677185,8.39543628123161,1.161988146551721,0.1795770962871851,23.923035698288803,0.0728206066803383,31.466122454113627,36.563261309624984
2010_3408_3208,Tulane,Georgia,0,3.692540322580646,-2.355846774193548,-1.695564516129032,-0.5252016129032242,0.3407258064516121,1.858870967741936,1.034274193548387,2.762096774193548,2.18649193548387,-2.433467741935484,2.482862903225806,6.938508064516128,3.01008064516129,1.17842741935484,1.09475806451613,-0.9566532258064516,0.816532258064516,-0.6058467741935516,-5.25907258064516,2.192540322580644,-1.487903225806452,4.48891129032258,2.773185483870968,0.435483870967742,3.204637096774192,5.670362903225808,1.115927419354839,4.204637096774192,7.0,2.9746270491761067,3.972468426467117,4.398689516129025,-0.0824802720825503,-14.110913695735391,-0.0187553176024552,-7.680980305829211,-33.786247544844464
2010_3415_3390,UC Riverside,Stanford,0,-3.46875,-0.1875,-6.125,-5.3125,-1.125,-5.5625,-0.875,-1.71875,-1.78125,-3.71875,4.3125,-13.78125,2.875,3.28125,2.875,0.1875,3.96875,-7.09375,0.0,0.84375,1.625,7.0,5.71875,-0.34375,-0.21875,9.03125,2.375,3.78125,15.0,11.95119819748686,-21.118854020962843,0.87109375,-0.0548290487611686,-15.855271989908369,-0.0766456188702254,-36.4324931217136,-31.736117055242705
2010_3114_3210,Ark Little Rock,Georgia Tech,1,0.40625,-0.03125,-2.15625,-1.59375,0.4375,1.75,0.75,-4.78125,-3.625,-4.28125,-0.5,0.625,-1.625,-6.6875,-3.71875,-1.8125,0.75,-5.53125,-5.0625,-1.75,-1.15625,-2.09375,-0.59375,-1.75,-2.4375,-5.25,-4.25,-1.21875,5.0,-0.3689806091464902,9.667304878103565,-6.2710937499999915,-0.1678800248408682,-17.517169809024196,-0.0132937359896386,-4.509543481438959,28.279769941805057
2010_3156_3323,Cleveland St,Notre Dame,0,-2.485887096774194,-1.556451612903226,-1.4868951612903238,-5.135080645161288,4.787298387096776,-4.57157258064516,0.706653225806452,-2.264112903225808,-1.762096774193548,-0.3548387096774199,-2.033266129032258,-10.198588709677423,-3.138104838709678,0.4385080645161281,1.107862903225806,-1.306451612903226,-0.8417338709677402,-0.3941532258064484,5.318548387096776,0.2953629032258078,1.648185483870968,-2.019153225806452,-0.8881048387096779,0.0625,-0.6028225806451601,1.350806451612904,0.2127016129032259,-3.914314516129032,13.0,8.20857577334742,-6.68717747741897,-5.417187500000011,-0.2668501991859478,-17.02529769462818,-0.0512255536549631,-24.698978085879222,133.79899534959915
2010_3163_3380,Connecticut,Southern Univ,1,8.261853448275861,2.1551724137931036,6.556034482758619,2.467672413793103,3.467672413793103,10.077586206896552,1.831896551724138,-1.5463362068965516,0.8394396551724146,-2.530172413793103,-8.713362068965516,22.82650862068966,-2.900862068965518,-6.011853448275861,-1.5258620689655178,-1.3642241379310347,-6.649784482758619,10.113146551724135,4.793103448275861,0.8965517241379324,0.6831896551724137,-12.853448275862068,-8.457974137931034,-0.3265086206896548,0.3006465517241388,-5.981681034482762,-1.9881465517241388,-4.599137931034484,-15.0,-6.6156277741740865,34.05374477925565,-1.748518318965509,0.3281525285603154,28.83912466477165,0.1133952313155176,58.15883464711325,-101.69178779016346
2010_3177_3435,DePaul,Vanderbilt,0,0.53125,1.6875,1.59375,4.71875,1.5625,0.125,-0.875,-2.9375,-0.78125,1.96875,-1.0,-1.40625,2.1875,0.6875,-0.21875,-0.96875,1.65625,-0.5625,1.46875,0.03125,0.84375,-0.0625,0.46875,-1.9375,-3.40625,1.375,1.875,0.0625,5.0,-0.659880197825359,-4.820471633805852,2.042187499999997,0.1240076736277501,-0.7971607486683148,-0.0058371257679035,-3.571828902523732,-7.294344336872674
2010_3190_3462,ETSU,Xavier,0,-1.0634037819799769,-1.826473859844272,-1.3937708565072278,7.145717463848726,2.6896551724137936,0.6907675194660747,0.7808676307007794,3.0422691879866512,3.788654060066742,1.3426028921023343,3.065628476084538,5.951056729699658,2.325917686318131,1.2113459399332562,3.0289210233592883,0.3959955506117909,4.4449388209121246,6.269187986651829,-2.0678531701890996,5.700778642936598,-0.1490545050055622,5.129032258064516,3.9199110122358185,3.123470522803114,1.3515016685205763,15.172413793103445,-1.5995550611790872,2.852057842046719,11.0,10.738953202832391,-3.470135986789842,8.45953837597331,-0.2212732468752053,-11.217117885112138,-0.036720059557741,-22.79142176899012,-192.8049070977654
2010_3210_3114,Georgia Tech,Ark Little Rock,0,-0.40625,0.03125,2.15625,1.59375,-0.4375,-1.75,-0.75,4.78125,3.625,4.28125,0.5,-0.625,1.625,6.6875,3.71875,1.8125,-0.75,5.53125,5.0625,1.75,1.15625,2.09375,0.59375,1.75,2.4375,5.25,4.25,1.21875,-5.0,0.3689806091464902,-9.667304878103565,6.2710937499999915,0.1678800248408682,17.517169809024196,0.0132937359896386,4.509543481438959,28.279769941805057
2010_3235_3250,Iowa St,Lehigh,1,-0.2857142857142847,-0.6428571428571428,-0.821428571428573,-3.607142857142854,1.5357142857142847,-0.3571428571428576,1.821428571428572,-4.0,-1.678571428571427,0.5714285714285712,-1.25,-0.5714285714285694,-3.8928571428571432,-1.7500000000000018,-2.0357142857142865,-0.0714285714285716,-5.285714285714285,-2.142857142857146,1.321428571428573,-0.9642857142857152,0.5,-1.4642857142857153,-0.3571428571428576,-1.6785714285714288,-0.4642857142857153,-1.7857142857142847,-2.2857142857142856,-6.571428571428571,-9.0,6.9714890318600595,10.87062824042195,-7.828571428571429,0.1469394741191411,23.566967294402936,0.0408227274521302,17.217186242840953,-134.78597230109776
2010_3241_3396,James Madison,Temple,0,-0.53125,-0.125,2.75,3.21875,2.5625,2.15625,0.78125,4.25,4.21875,0.46875,1.21875,9.3125,-2.34375,-1.5625,0.96875,-0.90625,0.40625,8.4375,1.3125,2.34375,0.03125,3.4375,1.375,3.90625,2.1875,6.09375,-0.96875,-2.65625,1.0,4.90658318877297,8.921637843934946,3.2062500000000114,-0.1068134821233996,-0.7025369292445438,0.0048861215550591,-0.493736116617578,-1.5830414239051152
2010_3249_3452,Lamar,West Virginia,0,4.907135874877811,-2.364613880742913,0.9736070381231698,8.142717497556212,5.997067448680353,4.621700879765395,1.986314760508309,-1.3802541544477016,-0.0830889540566968,-0.6285434995112418,0.990224828934508,11.146627565982406,-1.260997067448681,0.0273704789833821,4.973607038123166,-1.986314760508309,3.566959921798631,9.173998044965783,5.92375366568915,5.145650048875854,2.086999022482894,3.448680351906157,2.962854349951124,3.503421309872923,0.0048875855327494,15.341153470185724,1.502443792766374,0.0244379276637332,11.0,12.015612412220593,4.6595419813580605,8.143010752688184,-0.2812650618226053,-22.867364504048,-0.0557617201472715,-21.685472808224795,-176.58503825450174
