school_abbr,job_category,salary
NCCU,administrator,123560.0
NCCU,assistant_professor,70460.0
NCCU,associate_professor,75345.0
NCCU,assistant_professor,85350.0
NCCU,lecturer,44022.0
NCCU,lecturer,43659.0
NCCU,assistant_professor,83152.0
NCCU,lecturer,46735.0
NCCU,lecturer,42022.0
NCCU,associate_professor,76927.0
NCCU,professor,103060.0
NCCU,professor,120605.0
NCCU,associate_professor,79345.0
NCCU,assistant_professor,65920.0
NCCU,administrator,123188.0
NCCU,associate_professor,100302.0
NCCU,lecturer,63683.0
NCCU,assistant_professor,68736.0
NCCU,assistant_professor,71593.0
NCCU,associate_professor,167656.0
NCCU,lecturer,60000.0
NCCU,assistant_professor,73866.0
NCCU,assistant_professor,75190.0
NCCU,professor,164115.0
NCCU,professor,184710.0
NCCU,professor,88943.0
NCCU,assistant_professor,142050.0
NCCU,lecturer,59112.0
NCCU,associate_professor,61800.0
NCCU,associate_professor,73106.0
NCCU,assistant_professor,72200.0
NCCU,assistant_professor,81663.0
NCCU,assistant_professor,70457.0
NCCU,associate_professor,97776.0
NCCU,professor,112476.0
NCCU,assistant_professor,125000.0
NCCU,lecturer,84941.0
NCCU,lecturer,82143.0
NCCU,assistant_professor,77250.0
NCCU,associate_professor,86005.0
NCCU,professor,82130.0
NCCU,associate_professor,90254.0
NCCU,associate_professor,111428.0
NCCU,associate_professor,111332.0
NCCU,assistant_professor,74984.0
NCCU,assistant_professor,96594.0
NCCU,associate_professor,88640.0
NCCU,assistant_professor,70000.0
NCCU,professor,91662.0
NCCU,assistant_professor,104533.0
NCCU,lecturer,47133.0
NCCU,assistant_professor,77250.0
NCCU,associate_professor,77277.0
NCCU,associate_professor,75324.0
NCCU,professor,84073.0
NCCU,associate_professor,85587.0
NCCU,lecturer,59896.0
NCCU,associate_professor,142179.0
NCCU,associate_professor,113842.0
NCCU,professor,59855.0
NCCU,lecturer,69549.0
NCCU,assistant_professor,73866.0
NCCU,associate_professor,96878.0
NCCU,associate_professor,128544.0
NCCU,professor,145872.0
NCCU,associate_professor,107069.0
NCCU,professor,157954.0
NCCU,assistant_professor,78858.0
NCCU,associate_professor,99825.0
NCCU,associate_professor,75000.0
NCCU,assistant_professor,118450.0
NCCU,professor,110855.0
NCCU,lecturer,85000.0
NCCU,lecturer,60000.0
NCCU,assistant_professor,102277.0
NCCU,associate_professor,115168.0
NCCU,assistant_professor,128750.0
NCCU,associate_professor,87548.0
NCCU,assistant_professor,76140.0
NCCU,assistant_professor,96880.0
NCCU,professor,94820.0
NCCU,lecturer,76026.0
NCCU,professor,94303.0
NCCU,assistant_professor,89351.0
NCCU,assistant_professor,65000.0
NCCU,administrator,100646.0
NCCU,assistant_professor,112476.0
NCCU,assistant_professor,71500.0
NCCU,lecturer,60000.0
NCCU,lecturer,44879.0
NCCU,professor,88415.0
NCCU,associate_professor,76860.0
NCCU,professor,85608.0
NCCU,assistant_professor,110848.0
NCCU,professor,101307.0
NCCU,lecturer,44022.0
NCCU,lecturer,61800.0
NCCU,associate_professor,142342.0
NCCU,assistant_professor,65000.0
NCCU,professor,97218.0
NCCU,professor,133519.0
NCCU,professor,152003.0
NCCU,assistant_professor,69628.0
NCCU,lecturer,82000.0
NCCU,assistant_professor,72100.0
NCCU,assistant_professor,70000.0
NCCU,assistant_professor,65920.0
NCCU,lecturer,70019.0
NCCU,lecturer,48299.0
NCCU,associate_professor,88903.0
NCCU,associate_professor,51500.0
NCCU,associate_professor,74612.0
NCCU,assistant_professor,75190.0
NCCU,associate_professor,114603.0
NCCU,assistant_professor,117000.0
NCCU,professor,124576.0
NCCU,lecturer,49275.0
NCCU,lecturer,85000.0
NCCU,lecturer,51762.0
NCCU,lecturer,65000.0
NCCU,professor,133984.0
NCCU,professor,84716.0
NCCU,professor,112917.0
NCCU,administrator,170461.0
NCCU,assistant_professor,77250.0
NCCU,lecturer,76655.0
NCCU,lecturer,91620.0
NCCU,associate_professor,94744.0
NCCU,associate_professor,80340.0
NCCU,professor,126268.0
NCCU,professor,160831.0
NCCU,assistant_professor,71770.0
NCCU,assistant_professor,148892.0
NCCU,assistant_professor,88738.0
NCCU,associate_professor,76509.0
NCCU,assistant_professor,68185.0
NCCU,assistant_professor,91052.0
NCCU,lecturer,53195.38
NCCU,lecturer,91428.0
NCCU,associate_professor,91001.0
NCCU,associate_professor,76508.0
NCCU,associate_professor,76293.0
NCCU,associate_professor,80049.0
NCCU,assistant_professor,75000.0
NCCU,administrator,97243.0
NCCU,associate_professor,76589.0
NCCU,associate_professor,70000.0
NCCU,lecturer,50000.0
NCCU,lecturer,73542.0
NCCU,associate_professor,161776.0
NCCU,assistant_professor,71418.0
NCCU,associate_professor,76851.0
NCCU,assistant_professor,80340.0
NCCU,professor,171116.0
NCCU,lecturer,58386.0
NCCU,assistant_professor,69628.0
NCCU,lecturer,65869.0
NCCU,lecturer,46793.0
NCCU,associate_professor,78977.0
NCCU,professor,86256.0
NCCU,lecturer,83515.0
NCCU,assistant_professor,61000.0
NCCU,associate_professor,53620.0
NCCU,assistant_professor,89108.0
NCCU,assistant_professor,95690.0
NCCU,professor,161381.0
NCCU,lecturer,50575.0
NCCU,lecturer,56433.0
NCCU,assistant_professor,83000.0
NCCU,associate_professor,152677.0
NCCU,lecturer,87503.0
NCCU,associate_professor,90448.0
NCCU,associate_professor,110518.0
NCCU,lecturer,65000.0
NCCU,lecturer,77250.0
NCCU,associate_professor,117250.0
NCCU,associate_professor,85960.0
NCCU,professor,130577.0
NCCU,associate_professor,88452.0
NCCU,assistant_professor,43514.0
NCCU,associate_professor,74675.0
NCCU,assistant_professor,82180.0
NCCU,lecturer,68185.0
NCCU,administrator,164800.0
NCCU,assistant_professor,102496.0
NCCU,assistant_professor,77472.0
NCCU,assistant_professor,61903.0
NCCU,assistant_professor,66500.0
NCCU,professor,117074.0
NCCU,lecturer,65869.0
NCCU,assistant_professor,55000.0
NCCU,associate_professor,88955.0
NCCU,associate_professor,51500.0
NCCU,assistant_professor,93781.0
NCCU,lecturer,66645.0
NCCU,professor,94211.0
NCCU,associate_professor,87861.0
NCCU,lecturer,82500.0
NCCU,lecturer,47593.0
NCCU,assistant_professor,81754.0
NCCU,professor,113045.0
NCCU,assistant_professor,76055.0
NCCU,assistant_professor,69549.0
NCCU,associate_professor,86299.0
NCCU,lecturer,47064.0
NCCU,professor,147980.0
NCCU,assistant_professor,73348.0
NCCU,lecturer,65000.0
NCCU,professor,117542.0
NCCU,lecturer,48768.0
NCCU,administrator,139050.0
NCCU,assistant_professor,105000.0
NCCU,associate_professor,195009.0
NCCU,assistant_professor,77250.0
NCCU,lecturer,52926.0
NCCU,professor,97099.0
NCCU,associate_professor,92664.0
NCCU,associate_professor,88695.0
NCCU,associate_professor,79345.0
NCCU,lecturer,60978.0
NCCU,assistant_professor,98753.0
NCCU,associate_professor,98811.0
NCCU,assistant_professor,128000.0
NCCU,associate_professor,157937.0
NCCU,associate_professor,83512.0
NCCU,professor,108951.0
NCCU,assistant_professor,110050.0
NCCU,lecturer,65912.0
NCCU,associate_professor,168084.0
NCCU,lecturer,49678.0
NCCU,associate_professor,80340.0
NCCU,assistant_professor,80000.0
NCCU,lecturer,58389.0
NCCU,professor,164270.0
NCCU,associate_professor,93202.0
NCCU,lecturer,85000.0
NCCU,assistant_professor,76140.0
NCCU,professor,86737.5
NCCU,lecturer,85284.0
NCCU,associate_professor,81919.0
NCCU,associate_professor,50642.0
NCCU,lecturer,48785.0
NCCU,administrator,244000.0
NCCU,professor,86395.0
NCCU,lecturer,48220.0
NCCU,professor,93808.0
NCCU,professor,133875.0
NCCU,associate_professor,106277.0
NCCU,professor,93827.0
NCCU,associate_professor,92049.0
NCCU,professor,149048.0
NCCU,professor,142532.0
NCCU,associate_professor,81403.0
NCCU,professor,96693.0
NCCU,assistant_professor,71593.0
NCCU,professor,160826.0
NCSU,professor,118582.0
NCSU,associate_professor,122344.0
NCSU,professor,148841.0
NCSU,professor,84872.0
NCSU,professor,229219.0
NCSU,assistant_professor,90640.0
NCSU,associate_professor,113300.0
NCSU,assistant_professor,78000.0
NCSU,lecturer,92700.0
NCSU,professor,118791.0
NCSU,associate_professor,136990.0
NCSU,assistant_professor,131000.0
NCSU,associate_professor,132119.0
NCSU,assistant_professor,104104.0
NCSU,lecturer,46350.0
NCSU,associate_professor,117398.0
NCSU,assistant_professor,91600.0
NCSU,associate_professor,104645.0
NCSU,lecturer,66950.0
NCSU,assistant_professor,93966.0
NCSU,professor,143745.0
NCSU,professor,232583.0
NCSU,professor,190160.0
NCSU,professor,145321.0
NCSU,assistant_professor,74160.0
NCSU,professor,212441.0
NCSU,assistant_professor,77000.0
NCSU,professor,116769.0
NCSU,assistant_professor,85000.0
NCSU,associate_professor,93899.0
NCSU,professor,125669.0
NCSU,administrator,357969.0
NCSU,assistant_professor,108856.0
NCSU,professor,145712.0
NCSU,assistant_professor,82958.0
NCSU,professor,180250.0
NCSU,professor,163463.0
NCSU,professor,113884.0
NCSU,professor,201472.0
NCSU,professor,186843.0
NCSU,assistant_professor,73000.0
NCSU,lecturer,70000.0
NCSU,administrator,527647.0
NCSU,professor,126766.0
NCSU,associate_professor,98730.0
NCSU,assistant_professor,96456.0
NCSU,professor,133900.0
NCSU,assistant_professor,149350.0
NCSU,professor,203528.0
NCSU,professor,117334.0
NCSU,associate_professor,87069.0
NCSU,lecturer,102288.0
NCSU,associate_professor,111541.0
NCSU,professor,81683.0
NCSU,administrator,180250.0
NCSU,professor,163186.0
NCSU,professor,130687.0
NCSU,assistant_professor,104428.0
NCSU,professor,180110.0
NCSU,associate_professor,107000.0
NCSU,associate_professor,138403.0
NCSU,associate_professor,99336.0
NCSU,associate_professor,145656.0
NCSU,associate_professor,118130.0
NCSU,professor,246638.0
NCSU,assistant_professor,145000.0
NCSU,assistant_professor,102544.0
NCSU,lecturer,65000.0
NCSU,professor,150200.0
NCSU,assistant_professor,109262.0
NCSU,associate_professor,131255.0
NCSU,assistant_professor,64272.0
NCSU,assistant_professor,85230.0
NCSU,assistant_professor,96810.0
NCSU,assistant_professor,106976.0
NCSU,assistant_professor,61699.0
NCSU,assistant_professor,108150.0
NCSU,assistant_professor,129615.0
NCSU,professor,219596.0
NCSU,professor,157128.0
NCSU,professor,160749.0
NCSU,associate_professor,101543.0
NCSU,associate_professor,138549.0
NCSU,administrator,159380.0
NCSU,professor,187069.0
NCSU,professor,150255.0
NCSU,professor,172000.0
NCSU,assistant_professor,66000.0
NCSU,lecturer,67644.0
NCSU,professor,277728.0
NCSU,associate_professor,132710.0
NCSU,administrator,203528.0
NCSU,assistant_professor,78412.0
NCSU,professor,217272.0
NCSU,professor,136809.0
NCSU,professor,150987.0
NCSU,professor,115965.0
NCSU,professor,116768.0
NCSU,assistant_professor,114538.0
NCSU,assistant_professor,100940.0
NCSU,assistant_professor,93730.0
NCSU,professor,126033.0
NCSU,associate_professor,45960.0
NCSU,professor,145650.0
NCSU,professor,182063.0
NCSU,associate_professor,93034.0
NCSU,assistant_professor,61699.0
NCSU,professor,312186.0
NCSU,lecturer,37306.0
NCSU,lecturer,49891.0
NCSU,assistant_professor,56000.0
NCSU,associate_professor,141923.0
NCSU,lecturer,80628.0
NCSU,professor,84732.0
NCSU,assistant_professor,87838.0
NCSU,assistant_professor,82500.0
NCSU,associate_professor,120461.0
NCSU,professor,130568.0
NCSU,associate_professor,80442.0
NCSU,associate_professor,180000.0
NCSU,professor,155869.0
NCSU,professor,79254.0
NCSU,lecturer,33756.0
NCSU,professor,168920.0
NCSU,assistant_professor,140000.0
NCSU,assistant_professor,97850.0
NCSU,assistant_professor,136369.0
NCSU,associate_professor,79445.0
NCSU,professor,111825.0
NCSU,assistant_professor,128331.0
NCSU,professor,145650.0
NCSU,professor,204763.0
NCSU,assistant_professor,78989.0
NCSU,lecturer,48139.0
NCSU,professor,141694.0
NCSU,assistant_professor,99782.0
NCSU,assistant_professor,87000.0
NCSU,professor,195224.0
NCSU,lecturer,62571.0
NCSU,associate_professor,144612.0
NCSU,associate_professor,145000.0
NCSU,associate_professor,97216.0
NCSU,assistant_professor,69629.0
NCSU,professor,129136.0
NCSU,professor,145137.0
NCSU,professor,173031.0
NCSU,professor,148223.0
NCSU,assistant_professor,95000.0
NCSU,professor,123836.0
NCSU,professor,165500.0
NCSU,professor,149154.0
NCSU,professor,156856.0
NCSU,professor,151959.0
NCSU,professor,208920.0
NCSU,associate_professor,112161.0
NCSU,associate_professor,112724.0
NCSU,professor,136107.0
NCSU,assistant_professor,80340.0
NCSU,professor,160680.0
NCSU,associate_professor,105614.0
NCSU,professor,112783.0
NCSU,professor,139959.0
NCSU,associate_professor,92700.0
NCSU,associate_professor,89561.0
NCSU,professor,166891.0
NCSU,lecturer,54204.0
NCSU,associate_professor,150574.0
NCSU,professor,153730.0
NCSU,professor,116598.0
NCSU,professor,144612.0
NCSU,lecturer,49741.0
NCSU,associate_professor,106003.0
NCSU,professor,147572.0
NCSU,lecturer,61423.0
NCSU,assistant_professor,87000.0
NCSU,professor,205969.0
NCSU,administrator,200000.0
NCSU,assistant_professor,43289.0
NCSU,associate_professor,168244.0
NCSU,professor,180509.0
NCSU,professor,200838.0
NCSU,professor,128646.0
NCSU,associate_professor,167000.0
NCSU,professor,133543.0
NCSU,assistant_professor,97850.0
NCSU,associate_professor,77865.0
NCSU,lecturer,79777.0
NCSU,associate_professor,116875.0
NCSU,lecturer,45000.0
NCSU,professor,200838.0
NCSU,assistant_professor,82000.0
NCSU,assistant_professor,105060.0
NCSU,professor,311795.0
NCSU,assistant_professor,85000.0
NCSU,professor,209399.0
NCSU,professor,288491.0
NCSU,assistant_professor,54000.0
NCSU,associate_professor,61230.0
NCSU,professor,118450.0
NCSU,professor,231636.0
NCSU,associate_professor,92078.0
NCSU,associate_professor,64306.0
NCSU,professor,130540.0
NCSU,lecturer,37384.0
NCSU,assistant_professor,88000.0
NCSU,assistant_professor,92000.0
NCSU,associate_professor,153674.0
NCSU,lecturer,54204.0
NCSU,professor,129534.0
NCSU,associate_professor,108478.0
NCSU,professor,117964.0
NCSU,associate_professor,111778.0
NCSU,professor,143807.0
NCSU,professor,129959.0
NCSU,professor,158815.0
NCSU,administrator,397743.0
NCSU,assistant_professor,84260.0
NCSU,professor,148137.0
NCSU,assistant_professor,106981.0
NCSU,professor,139816.0
NCSU,associate_professor,94482.0
NCSU,lecturer,54326.0
NCSU,associate_professor,124123.0
NCSU,professor,128964.0
NCSU,assistant_professor,231750.0
NCSU,professor,107413.0
NCSU,associate_professor,156010.0
NCSU,professor,192061.0
NCSU,professor,134158.0
NCSU,lecturer,65761.0
NCSU,associate_professor,119527.0
NCSU,professor,107869.0
NCSU,administrator,127444.0
NCSU,assistant_professor,88000.0
NCSU,professor,123836.0
NCSU,associate_professor,99562.0
NCSU,professor,165158.0
NCSU,professor,133821.0
NCSU,professor,120000.0
NCSU,assistant_professor,87787.0
NCSU,associate_professor,123471.0
NCSU,associate_professor,109351.0
NCSU,professor,132350.0
NCSU,professor,134200.0
NCSU,associate_professor,58858.0
NCSU,associate_professor,155165.0
NCSU,lecturer,65042.0
NCSU,lecturer,48139.0
NCSU,professor,93936.0
NCSU,assistant_professor,96408.0
NCSU,professor,267056.0
NCSU,associate_professor,187507.0
NCSU,assistant_professor,104217.0
NCSU,associate_professor,103589.0
NCSU,professor,154162.0
NCSU,professor,310333.0
NCSU,assistant_professor,94266.0
NCSU,lecturer,121540.0
NCSU,professor,288289.0
NCSU,lecturer,48139.0
NCSU,professor,186178.0
NCSU,associate_professor,92733.0
NCSU,lecturer,48098.0
NCSU,professor,144130.0
NCSU,assistant_professor,105060.0
NCSU,assistant_professor,43363.0
NCSU,assistant_professor,73000.0
NCSU,assistant_professor,75000.0
NCSU,assistant_professor,96408.0
NCSU,professor,114488.0
NCSU,professor,228678.0
NCSU,assistant_professor,86520.0
NCSU,associate_professor,115347.0
NCSU,associate_professor,90838.0
NCSU,professor,149350.0
NCSU,associate_professor,115195.0
NCSU,assistant_professor,135816.0
NCSU,assistant_professor,128544.0
NCSU,professor,170351.0
NCSU,professor,143912.0
NCSU,professor,168034.0
NCSU,professor,171810.0
NCSU,administrator,163002.0
NCSU,assistant_professor,86000.0
NCSU,assistant_professor,94000.0
NCSU,assistant_professor,103000.0
NCSU,assistant_professor,105060.0
NCSU,associate_professor,136990.0
NCSU,administrator,299936.0
NCSU,assistant_professor,115483.0
NCSU,associate_professor,126483.0
NCSU,assistant_professor,87410.0
NCSU,associate_professor,102390.0
NCSU,assistant_professor,99000.0
NCSU,lecturer,52489.0
NCSU,professor,200838.0
NCSU,professor,145999.0
NCSU,associate_professor,103083.0
NCSU,associate_professor,90640.0
NCSU,professor,254999.0
NCSU,associate_professor,140000.0
NCSU,professor,196384.0
NCSU,assistant_professor,71367.0
NCSU,associate_professor,144130.0
NCSU,assistant_professor,70699.0
NCSU,professor,165465.0
NCSU,assistant_professor,87550.0
NCSU,administrator,192816.0
NCSU,assistant_professor,87550.0
NCSU,assistant_professor,96408.0
NCSU,assistant_professor,99782.0
NCSU,professor,176823.0
NCSU,assistant_professor,103000.0
NCSU,professor,149968.0
NCSU,assistant_professor,76000.0
NCSU,professor,232430.0
NCSU,assistant_professor,236900.0
NCSU,professor,136536.0
NCSU,assistant_professor,57680.0
NCSU,professor,158546.0
NCSU,lecturer,48139.0
NCSU,lecturer,65920.0
NCSU,assistant_professor,87550.0
NCSU,assistant_professor,108150.0
NCSU,lecturer,54206.0
NCSU,professor,144612.0
NCSU,assistant_professor,57000.0
NCSU,professor,148223.0
NCSU,assistant_professor,130000.0
NCSU,professor,115210.0
NCSU,professor,157767.0
NCSU,professor,135005.0
NCSU,assistant_professor,106434.0
NCSU,professor,236442.0
NCSU,professor,126809.0
NCSU,professor,134000.0
NCSU,assistant_professor,74722.0
NCSU,professor,141333.0
NCSU,associate_professor,107356.0
NCSU,professor,123714.0
NCSU,professor,110633.0
NCSU,professor,163305.0
NCSU,assistant_professor,149968.0
NCSU,professor,112177.0
NCSU,associate_professor,111861.0
NCSU,professor,90000.0
NCSU,professor,211288.0
NCSU,associate_professor,100609.0
NCSU,administrator,243000.0
NCSU,professor,181285.0
NCSU,assistant_professor,134669.0
NCSU,associate_professor,122306.0
NCSU,associate_professor,88961.0
NCSU,professor,123868.0
NCSU,administrator,229690.0
NCSU,professor,125796.0
NCSU,lecturer,49891.0
NCSU,professor,194964.0
NCSU,professor,140160.0
NCSU,associate_professor,135000.0
NCSU,associate_professor,88300.0
NCSU,assistant_professor,102835.0
NCSU,associate_professor,114330.0
NCSU,associate_professor,102728.0
NCSU,associate_professor,160680.0
NCSU,professor,152443.0
NCSU,lecturer,82400.0
NCSU,associate_professor,110000.0
NCSU,administrator,140326.0
NCSU,professor,160000.0
NCSU,professor,139225.0
NCSU,administrator,319209.0
NCSU,associate_professor,87919.0
NCSU,associate_professor,139306.0
NCSU,lecturer,70957.0
NCSU,professor,241582.0
NCSU,assistant_professor,95000.0
NCSU,associate_professor,109930.0
NCSU,professor,107930.0
NCSU,associate_professor,137005.0
NCSU,professor,148398.0
NCSU,professor,128746.0
NCSU,associate_professor,106360.0
NCSU,associate_professor,99345.0
NCSU,assistant_professor,57513.0
NCSU,professor,166036.0
NCSU,professor,123386.0
NCSU,professor,182083.0
NCSU,lecturer,53998.0
NCSU,assistant_professor,86935.0
NCSU,professor,155749.0
NCSU,lecturer,56613.0
NCSU,associate_professor,97434.0
NCSU,associate_professor,130000.0
NCSU,lecturer,63996.0
NCSU,associate_professor,92452.0
NCSU,associate_professor,98514.0
NCSU,associate_professor,178630.0
NCSU,lecturer,72730.0
NCSU,professor,204922.0
NCSU,associate_professor,94215.0
NCSU,associate_professor,90818.0
NCSU,lecturer,54104.0
NCSU,lecturer,50000.0
NCSU,professor,165792.0
NCSU,lecturer,39681.0
NCSU,associate_professor,136475.0
NCSU,professor,190142.0
NCSU,associate_professor,110812.0
NCSU,professor,149351.0
NCSU,assistant_professor,76220.0
NCSU,professor,120126.0
NCSU,professor,208477.0
NCSU,professor,247738.0
NCSU,professor,112377.0
NCSU,associate_professor,129126.0
NCSU,professor,240819.0
NCSU,assistant_professor,55000.0
NCSU,associate_professor,79203.0
NCSU,associate_professor,108051.0
NCSU,lecturer,45000.0
NCSU,associate_professor,114083.0
NCSU,professor,144363.0
NCSU,professor,185400.0
NCSU,assistant_professor,91000.0
NCSU,professor,133094.0
NCSU,professor,147344.0
NCSU,associate_professor,108491.0
NCSU,lecturer,99782.0
NCSU,professor,107870.0
NCSU,professor,123435.0
NCSU,professor,110269.0
NCSU,professor,140120.0
NCSU,administrator,248422.0
NCSU,professor,108789.0
NCSU,professor,149337.0
NCSU,assistant_professor,80000.0
NCSU,professor,133378.0
NCSU,administrator,271442.0
NCSU,associate_professor,107385.0
NCSU,assistant_professor,98807.0
NCSU,assistant_professor,104978.0
NCSU,professor,198191.0
NCSU,professor,173761.0
NCSU,assistant_professor,57680.0
NCSU,professor,146471.0
NCSU,professor,135996.0
NCSU,assistant_professor,56318.0
NCSU,associate_professor,172821.0
NCSU,assistant_professor,115000.0
NCSU,associate_professor,101363.0
NCSU,professor,169131.0
NCSU,associate_professor,78740.0
NCSU,professor,136126.0
NCSU,professor,111369.0
NCSU,assistant_professor,96408.0
NCSU,associate_professor,61181.0
NCSU,professor,127522.0
NCSU,professor,204835.0
NCSU,professor,121362.0
NCSU,associate_professor,131695.0
NCSU,professor,129610.0
NCSU,assistant_professor,107953.0
NCSU,professor,150959.0
NCSU,professor,265241.0
NCSU,professor,136984.0
NCSU,lecturer,63000.0
NCSU,associate_professor,109706.0
NCSU,associate_professor,114395.0
NCSU,professor,290616.0
NCSU,assistant_professor,84094.0
NCSU,administrator,195000.0
NCSU,associate_professor,138109.0
NCSU,lecturer,54111.0
NCSU,assistant_professor,96408.0
NCSU,professor,191024.0
NCSU,professor,119323.0
NCSU,associate_professor,91763.0
NCSU,professor,99163.0
NCSU,assistant_professor,105000.0
NCSU,assistant_professor,105060.0
NCSU,associate_professor,104799.0
NCSU,associate_professor,93108.0
NCSU,lecturer,86790.0
NCSU,assistant_professor,111933.0
NCSU,assistant_professor,95696.0
NCSU,associate_professor,130810.0
NCSU,associate_professor,87586.0
NCSU,professor,166036.0
NCSU,lecturer,40653.0
NCSU,professor,148928.0
NCSU,lecturer,53139.0
NCSU,associate_professor,95889.0
NCSU,professor,137000.0
NCSU,assistant_professor,70500.0
NCSU,associate_professor,109176.0
NCSU,associate_professor,87259.0
NCSU,professor,224663.0
NCSU,professor,150864.0
NCSU,associate_professor,60594.0
NCSU,assistant_professor,107770.0
NCSU,associate_professor,109294.0
NCSU,professor,160000.0
NCSU,assistant_professor,123600.0
NCSU,professor,89842.0
NCSU,professor,178654.0
NCSU,lecturer,96498.0
NCSU,professor,241579.0
NCSU,professor,112714.0
NCSU,associate_professor,95257.0
NCSU,professor,189525.0
NCSU,professor,120915.0
NCSU,professor,131365.0
NCSU,professor,110269.0
NCSU,assistant_professor,82000.0
NCSU,associate_professor,119985.0
NCSU,professor,49107.0
NCSU,professor,150223.0
NCSU,associate_professor,97016.0
NCSU,professor,138931.0
NCSU,professor,97729.0
NCSU,assistant_professor,71500.0
NCSU,assistant_professor,94760.0
NCSU,assistant_professor,150000.0
NCSU,associate_professor,104892.0
NCSU,associate_professor,61181.0
NCSU,lecturer,45000.0
NCSU,associate_professor,117810.0
NCSU,assistant_professor,144200.0
NCSU,associate_professor,101205.0
NCSU,associate_professor,87892.0
NCSU,professor,162000.0
NCSU,professor,155041.0
NCSU,professor,173103.0
NCSU,professor,165475.0
NCSU,administrator,300012.0
NCSU,assistant_professor,176143.0
NCSU,associate_professor,112454.0
NCSU,associate_professor,86824.0
NCSU,assistant_professor,57680.0
NCSU,associate_professor,119058.0
NCSU,assistant_professor,78000.0
NCSU,associate_professor,106680.0
NCSU,professor,46835.0
NCSU,professor,186021.0
NCSU,professor,133242.0
NCSU,assistant_professor,72842.0
NCSU,professor,128750.0
NCSU,professor,153897.0
NCSU,administrator,345050.0
NCSU,lecturer,79548.0
NCSU,professor,151224.0
NCSU,professor,189681.0
NCSU,assistant_professor,69629.0
NCSU,professor,158491.0
NCSU,professor,208700.0
NCSU,professor,116390.0
NCSU,associate_professor,175000.0
NCSU,associate_professor,45885.0
NCSU,administrator,270000.0
NCSU,professor,117602.0
NCSU,assistant_professor,96000.0
NCSU,professor,139751.0
NCSU,lecturer,36060.0
NCSU,assistant_professor,84327.0
NCSU,professor,214796.0
NCSU,professor,210378.0
NCSU,lecturer,95000.0
NCSU,associate_professor,90836.0
NCSU,professor,110749.0
NCSU,professor,166036.0
NCSU,associate_professor,142050.0
NCSU,assistant_professor,99782.0
NCSU,assistant_professor,72000.0
NCSU,assistant_professor,74018.0
NCSU,professor,118450.0
NCSU,lecturer,54104.0
NCSU,professor,135534.0
NCSU,assistant_professor,69500.0
NCSU,professor,143098.0
NCSU,assistant_professor,144612.0
NCSU,professor,216300.0
NCSU,professor,140709.0
NCSU,assistant_professor,70000.0
NCSU,assistant_professor,127920.0
NCSU,associate_professor,119000.0
NCSU,professor,122238.0
NCSU,associate_professor,112385.0
NCSU,professor,105374.0
NCSU,associate_professor,122666.0
NCSU,professor,99310.0
NCSU,professor,104404.0
NCSU,professor,111028.0
NCSU,assistant_professor,82340.0
NCSU,associate_professor,85160.0
NCSU,professor,120892.0
NCSU,assistant_professor,96408.0
NCSU,associate_professor,88580.0
NCSU,professor,132810.0
NCSU,lecturer,56779.0
NCSU,assistant_professor,58184.0
NCSU,professor,144950.0
NCSU,professor,214570.0
NCSU,assistant_professor,97850.0
NCSU,assistant_professor,95000.0
NCSU,professor,193271.0
NCSU,professor,157325.0
NCSU,professor,209425.0
NCSU,professor,310648.0
NCSU,assistant_professor,77000.0
NCSU,professor,189706.0
NCSU,professor,133900.0
NCSU,professor,249000.0
NCSU,associate_professor,89786.0
NCSU,professor,124606.0
NCSU,professor,182080.0
NCSU,associate_professor,130000.0
NCSU,lecturer,52489.0
NCSU,assistant_professor,62549.0
NCSU,professor,155324.0
NCSU,assistant_professor,108052.0
NCSU,assistant_professor,94000.0
NCSU,professor,148219.0
NCSU,professor,302522.0
NCSU,professor,112960.0
NCSU,assistant_professor,90343.0
NCSU,professor,139226.0
NCSU,professor,196672.0
NCSU,associate_professor,119526.0
NCSU,associate_professor,158650.0
NCSU,assistant_professor,146000.0
NCSU,professor,118961.0
NCSU,professor,224692.0
NCSU,professor,136613.0
NCSU,professor,184130.0
NCSU,professor,152824.0
NCSU,professor,112628.0
NCSU,professor,119323.0
NCSU,associate_professor,87550.0
NCSU,professor,147443.0
NCSU,associate_professor,108227.0
NCSU,associate_professor,130389.0
NCSU,associate_professor,116008.0
NCSU,lecturer,48184.0
NCSU,assistant_professor,95000.0
NCSU,professor,206075.0
NCSU,assistant_professor,87550.0
NCSU,lecturer,54228.0
NCSU,associate_professor,115802.0
NCSU,associate_professor,137311.0
NCSU,associate_professor,121764.0
NCSU,assistant_professor,57762.0
NCSU,associate_professor,61223.0
NCSU,professor,127023.0
NCSU,assistant_professor,136990.0
NCSU,administrator,198043.0
NCSU,assistant_professor,111965.0
NCSU,professor,145650.0
NCSU,associate_professor,99981.0
NCSU,assistant_professor,63071.0
NCSU,professor,140265.0
NCSU,professor,140458.0
NCSU,professor,131943.0
NCSU,professor,136714.0
NCSU,assistant_professor,85597.0
NCSU,associate_professor,158966.0
NCSU,associate_professor,104003.0
NCSU,professor,206506.0
NCSU,professor,177343.0
NCSU,lecturer,48139.0
NCSU,associate_professor,141358.0
NCSU,professor,116761.0
NCSU,lecturer,73866.0
NCSU,professor,145650.0
NCSU,assistant_professor,102277.0
NCSU,assistant_professor,106679.0
