x,y,z
-0.49216246408327535,0.48700349891182704,-1.045928292415324
-1.019387757790378,0.9014065940599636,-1.1620663188387574
0.4976198163283527,0.7838100952775982,0.003297937690419417
1.768777822644303,-0.08433939066394913,1.3243999541577551
4.4968211448461695,-0.04624382022379869,0.7008069121932152
0.722936481525938,0.026155223441726605,-0.6012248739052755
-0.8799572465551577,-0.06383602865906113,-0.22885450211515845
-1.4447457590210906,0.1354830700519205,0.40643802146842845
-2.6703704822601626,-0.4035052479172201,-0.9572692117649666
1.9587692610285075,-1.9152702092479963,0.7069669138122414
-2.9190786307696612,-0.38719962357872184,-0.17252127659743977
0.9439371085476687,-0.32574828191193106,0.24132939080245386
2.894232862630968,-0.1808799764277751,0.9018740954037199
-3.479531830606433,-0.6260752391848392,-0.7023329790561856
-0.7409820126108198,0.2947461591622442,-0.2169640181503869
3.8753750398622415,-1.748860216425168,1.4195920078860205
4.0363862201947995,0.49456343381126544,0.4316412468820232
-4.179227405484291,1.1905421284315487,-1.0128509358597064
-1.0987900858414346,0.1051195748692777,-0.20121307978741854
1.2328492598605862,-0.266447229108298,1.0249341230553277
-1.3035742862223465,-0.6726496590988535,0.5625331170438503
-2.3586463404410107,1.4230599178044159,-1.5244438130453108
1.2236546607669077,-1.667438399906903,0.6124417902263257
0.006486141097365561,-2.0964041227562333,0.10044851568688351
0.7886056444857275,1.9790213485517292,-0.20135600221601635
2.1060040740053374,-0.5182372288706194,-0.20187120978783213
0.6804207464215235,0.8104026953059638,0.08494606370796731
-4.290497516714408,0.07736710046658501,-1.2485989586255002
1.941301096738762,-1.538671108009142,0.5503657371280308
-0.5401688764228858,-0.18460741786347157,-0.3162589291041513
-0.8695088303935812,0.9240083551104998,-1.271259457881925
-2.360770820642168,1.2296115541094537,-0.5715342047084988
-2.5261148563152247,-0.8492883491320633,-0.82350228614259
0.5626835054913819,0.11480407979488305,1.0660049409410846
0.9982572271073593,0.14569513885022367,0.7271676038301873
-3.633823197208093,0.5167946915682791,-0.8694382623088419
-0.027312728803751796,1.8457538725080234,-0.8147351927640134
0.2861992067778729,0.44626317124908965,-0.15294556216621658
1.2450972467321826,0.6716310591962333,0.12951049079056354
1.7881703170320478,0.2230075091847894,0.13261092702461674
1.603894719443776,-0.040534234902169786,1.2045831386153267
-2.4321329833148297,-0.31814321197217055,0.055379960569602815
-3.2551845144239344,-0.45327135413365305,0.00819042770859646
1.8402800482229118,-0.5500160245308461,0.7946687228633902
3.987472550304659,-1.2668569514415058,1.3930982690789655
0.3953639583928066,1.0822573633095836,-0.8836166628612592
-1.6951684167906862,0.36076595734576955,-1.0554824500409072
1.901118576336664,1.7689017676846994,0.27774146602386907
0.276178937631288,-1.5125997537092069,1.0762210314036267
0.16644323399565053,1.655074642884685,-1.0887638011297618
-0.1031076969684257,1.2162623643481858,-0.7545155445833629
1.2476027852429112,-1.5741114610986973,-0.0018316309974544254
-0.8022445360828243,-0.5676499716716794,-0.4366581799768614
-0.3045577402210995,1.7916341728133744,-0.6608815262012797
1.465195333775803,-0.4615575689227569,1.0435830620441244
2.043967865132739,1.1397993560494584,0.2026794255673856
0.25258846083167974,1.124805286825051,-0.7751229458608488
1.0105703008119669,2.0618735704577986,-0.20799746369527305
-0.6724498778915304,-1.4800895735826618,0.12995476918141513
-1.7611403239445984,-0.5689240071379906,-0.4762429673985764
-3.3274440042127846,0.9873874173331956,-1.0141989810964258
0.9346181388983705,-1.1743896193926346,0.09983241506878748
-2.901052154006374,0.5616593922022162,-0.41167334982022474
2.0847422103717967,0.709033371930726,-0.3868865636659251
-1.8940157869907264,2.174314687620857,-0.9381720981303854
0.8762560358384608,-0.2975747926160093,-0.39267979615368986
2.2300977158589177,1.0039523053413362,0.8537462652160581
0.043073123184189654,-0.05779526494981546,-0.48126917041944317
3.033830094964184,1.4659166884023236,0.2478678723432015
3.8979069494555745,-0.4936450304354718,1.3386702730686224
-0.9081119543463316,-1.319909672184778,-0.1159448184903944
0.12847573298854087,0.5039375101761294,0.4271221804931091
-0.3948835966731217,-1.604427865973399,0.032188335459116146
-0.9209450805915242,0.6466337892497886,-0.6243463340492479
2.425872879073289,-0.5681738208868197,0.02365481674042158
0.3385688992923832,-1.0320952868844042,0.7240662698601756
0.24330836560915436,0.817566829392625,-0.7418944505162237
0.3463137861406018,-1.3294815648348202,0.06605509430270651
-3.0957421090829556,-0.9991986242098179,0.03955808657037707
-1.8386242660283152,0.3462929562659962,-1.0156048566339813
4.1121805769151685,-1.1166226479241441,1.5427299134198194
3.072794046586182,0.5237244355991866,-0.09663097353319117
1.0606625988540053,0.9719077046245808,0.6567105241406708
0.2798339568329755,-0.09967533218046043,0.6896873868864581
-0.5757815325777749,-1.2480933307485422,0.5671318955475506
-0.08719849886960773,0.6081578277914055,-0.5466567799031985
-2.8077868764116403,0.9865197829357175,-1.1557123334954227
-3.962086170758239,0.891860501700199,-1.2219374148937518
-2.858955891322548,0.7077964991705965,-0.30902168006432085
1.8653435781386634,-1.6636852161722597,0.14312593608474522
-1.566911926727304,1.1733587934039171,-0.000805088921804753
2.326308026497756,-0.9195774444433553,0.4804513613168204
-4.129619618024726,0.4584615627274786,-0.892977239937542
-3.0385031929946287,-0.4611984095136652,-1.1801912255939406
1.3377823289838098,1.4831637387018546,0.2877865381342577
1.4501378984813513,-2.0276718146199784,1.3781632128219456
3.10247054731974,1.1596824421290108,0.5412981609325485
0.6905449774392398,1.0626561935697225,-0.45645729981002425
-2.776905880796569,-0.422342923330266,-0.43933256257856
-2.9151943097631694,-1.1621004232609309,0.1345342312628457
-3.1630126346047085,0.7283598863887519,-0.7813773968529318
1.1110865910648116,1.46285074418968,0.6024237315081145
-0.8092516202927573,0.8309444931970695,0.41964056794939
2.390934738599263,1.5861776181358351,0.3110592864761905
0.6254397263150473,-0.8600146025265616,0.674217964718105
-2.450833343247778,-0.06527986345779269,-0.173211411901681
3.342677185224879,-0.29477113249825493,0.441524271208646
3.161916448352315,0.9133420034679869,0.5542762046543874
1.0471964862214342,0.9777006765424758,0.6944254730958548
1.2260932266230675,-1.3681896778840414,0.3261729725449136
-1.1319258959866367,0.3915263774345661,-0.7267356347869676
0.545231585686226,-0.6548594928244267,0.8481930909045268
2.251968428400165,-1.8566911031315918,1.4424404680604468
-3.4954930625076504,1.7492026343883147,-1.5288711503893957
-1.213819184153401,-2.037493328983299,0.008748391032673553
-0.4090354307051758,2.443590870511013,-0.704581155328361
1.7992049359761992,-0.8515866602629494,0.1061996282433526
1.7577262554100663,-0.5153933265212007,0.8820497162312968
-1.8735458566546033,-0.9250799498413205,-0.7487456744151366
-0.08079051107900881,-1.8470610786427848,-0.2770316361848497
2.521490554076685,-0.35006556545051026,1.2847973466604365
-0.6029818189559037,0.5118140194662679,-0.8477258811465997
2.865677078023097,-0.9209025544936029,0.1075042288851975
-3.7511623615389773,-0.15770602796830602,-0.7903888623765809
2.191425945948371,-2.4066151367292186,1.1263501563609353
3.845824171777437,-0.05111185474959967,0.8750272570000917
-3.6147728536286667,0.4220861290543638,-0.9320652167227816
-4.052462609273144,1.5691392433429314,-0.975226125037139
0.2886019374366615,-1.2810695505207548,1.1800673551453897
-0.7082487881012529,-1.1774671112695323,0.062200382428319045
0.050253254410870696,-1.1308988337988186,0.9469205054873662
4.500445123768763,-1.1989989669296168,1.4173832389951322
-0.10748521700439007,-2.280019686770567,0.26623656595954337
-1.0748579367256266,-2.0864255993136442,0.383968017094487
1.957103293792951,-1.3142519448370535,1.4001150990800042
-2.0235065006948982,0.860176129660255,0.012915406014910147
0.2871583574969492,-0.26072835763450186,1.0394167189755024
-1.900074253309846,1.3759570410101922,-1.1304919053938072
-0.14504834050562465,1.9548922890885514,-0.24121228733997313
-1.868269216762135,0.219381439425689,-0.41640856843869045
0.9882628955121682,-0.18831449443845116,-0.6796821185450526
3.536773023560727,-1.844256084813832,1.1375410635547922
2.0687451721040375,-2.0768392906861184,1.0683459224607859
2.795567588038068,0.2578181041362715,-0.28536259272308406
-0.20187454394732995,-2.1414290125801685,0.2600999572050817
1.4151069438430106,-0.18982349170924095,-0.457687094427051
0.630011469038223,0.33779916470785487,-0.1942533646055633
0.36110639185350557,-0.13060129771855244,0.9576950741850148
1.4142945975834422,-1.0304282062102175,0.5142077198718304
-1.5781769937551111,0.0002740147157709316,-0.8722147269480267
3.2443930948501745,-1.4062828261787992,1.4344928597270297
2.2861857521236786,-1.4367377580617635,0.8213315736550975
-0.06513739299842847,-1.6814659845246815,0.3144463853144721
0.5579763569296876,-1.4382673777017771,0.8432340367719
-1.5268503363721582,0.2575800942891213,-0.928691329496159
-0.04657603594523607,-1.8489463500477115,-0.2392481451409978
1.4521967524808375,0.8499059504701272,-0.5651418920997351
-0.9399486646250175,2.0895004628272176,-0.708932449042905
-1.275213223763414,1.7598633768275889,-0.4469454830690385
-2.00962100754807,-0.8761075492283972,0.3344538208284433
-2.128390215794898,-0.44815790437010605,-0.5080561995578101
3.7943939455332547,-1.8482032816413874,1.0980233291433024
0.7102974572175533,-1.2147289026688064,0.08495098535300905
1.8591401109837093,0.9130356321491426,0.7405019646953122
-1.6943064039943962,1.8321001279046847,-1.1589073233111549
0.2251105277905765,2.079890626340145,-0.7497447393706551
-0.7688624852742478,-0.9184899310222665,-0.863406334000917
3.204035066570963,0.2894735463725766,0.14284527014240211
-3.683462409145541,0.08024237214697294,-0.4160388994836062
-1.3087997220460768,-0.7448177695200275,0.17803508742065688
-0.48213270238496264,-0.10472646216464554,-0.6908076095023503
3.8285375971114917,-0.8062625864281259,1.2530702057284202
1.0966687595954667,0.09631243324876415,0.4720276262517089
-0.8549826424304143,0.8492474644168961,-1.1947614530431032
1.1481304390817897,1.4537362929155222,0.6180405496802006
0.04923504335365081,0.8290622418430509,-0.51508306466555
1.5303178535461406,0.4428330224315342,-0.4921849688864519
0.36465747542585625,-0.7025818956976781,1.1696204477131502
2.0553621704471965,-0.6105265989458157,1.324259438272243
2.469464152210101,0.059425246032143164,0.5316325980869117
-2.3535957905386677,0.9479531332241642,-1.2673545745688628
0.9426834917035691,-0.501063275664233,-0.555113036582167
2.75634062854747,0.5086008108825588,0.5031907536752822
-1.2998752191706195,1.7882451980199683,0.05376973592277956
-1.1336032682403143,-0.06270482746985095,0.14681292413367864
-1.209453078092995,-0.15123974658072825,-1.0622473067691764
-3.225617581632802,-0.09356019842428331,-1.3255614287527546
0.6922174302336881,-1.3424010029377484,-0.10559685265169705
-2.9901600686692458,-0.7261175964250182,-0.5118605345515377
-2.826556441301708,-0.3065877383097533,-0.6087508927826217
0.38574853343089366,0.8394303593023995,-0.17933970244463815
