season,team1_name,team1_massey_rating,team2_name,team2_massey_rating,massey_diff,seed_diff,label
2010,Xavier,17.062221846028482,Kansas St,21.310281808313473,-4.248059962284991,4,0
2010,Kentucky,21.961493389544085,Cornell,7.922651159030309,14.038842230513776,-11,1
2010,Cornell,7.922651159030309,Kentucky,21.961493389544085,-14.038842230513776,11,0
2010,West Virginia,20.31981940574802,Washington,17.794633822161966,2.5251855835860546,-9,1
2010,Washington,17.794633822161966,West Virginia,20.31981940574802,-2.5251855835860546,9,0
2010,Baylor,18.9964494702917,St Mary's CA,15.109200063498298,3.887249406793403,-7,1
2010,St Mary's CA,15.109200063498298,Baylor,18.9964494702917,-3.887249406793403,7,0
2010,Duke,26.674557422883453,Purdue,19.170878469714943,7.50367895316851,-3,1
2010,Purdue,19.170878469714943,Duke,26.674557422883453,-7.50367895316851,3,0
2010,Michigan St,17.605860082701223,Northern Iowa,12.382449764648477,5.223410318052746,-4,1
2010,Northern Iowa,12.382449764648477,Michigan St,17.605860082701223,-5.223410318052746,4,0
2010,Tennessee,17.3777622923427,Ohio St,21.103277192559805,-3.725514900217103,4,1
2010,Ohio St,21.103277192559805,Tennessee,17.3777622923427,3.725514900217103,-4,0
2010,Butler,13.997684120339034,Kansas St,21.310281808313473,-7.3125976879744385,3,1
2010,Kansas St,21.310281808313473,Butler,13.997684120339034,7.3125976879744385,-3,0
2010,West Virginia,20.31981940574802,Kentucky,21.961493389544085,-1.641673983796064,1,1
2010,Kentucky,21.961493389544085,West Virginia,20.31981940574802,1.641673983796064,-1,0
2010,Duke,26.674557422883453,Baylor,18.9964494702917,7.678107952591752,-2,1
2010,Baylor,18.9964494702917,Duke,26.674557422883453,-7.678107952591752,2,0
2010,Michigan St,17.605860082701223,Tennessee,17.3777622923427,0.22809779035852173,-1,1
2010,Tennessee,17.3777622923427,Michigan St,17.605860082701223,-0.22809779035852173,1,0
2010,Butler,13.997684120339034,Michigan St,17.605860082701223,-3.608175962362189,0,1
2010,Michigan St,17.605860082701223,Butler,13.997684120339034,3.608175962362189,0,0
2010,Duke,26.674557422883453,West Virginia,20.31981940574802,6.354738017135432,-1,1
2010,West Virginia,20.31981940574802,Duke,26.674557422883453,-6.354738017135432,1,0
2010,Duke,26.674557422883453,Butler,13.997684120339034,12.676873302544418,-4,1
2010,Butler,13.997684120339034,Duke,26.674557422883453,-12.676873302544418,4,0
2011,Clemson,14.037020360370327,UAB,9.617787168891711,4.419233191478616,0,1
2011,UAB,9.617787168891711,Clemson,14.037020360370327,-4.419233191478616,0,0
2011,UNC Asheville,0.01842485083963253,Ark Little Rock,-3.6276975495968595,3.646122400436492,0,1
2011,Ark Little Rock,-3.6276975495968595,UNC Asheville,0.01842485083963253,-3.646122400436492,0,0
2011,UT San Antonio,-5.268389925619512,Alabama St,-12.764670093427716,7.496280167808204,0,1
2011,Alabama St,-12.764670093427716,UT San Antonio,-5.268389925619512,-7.496280167808204,0,0
2011,VCU,6.235167675668262,USC,12.915565363171519,-6.680397687503256,0,1
2011,USC,12.915565363171519,VCU,6.235167675668262,6.680397687503256,0,0
2011,Butler,11.179691377777017,Old Dominion,9.432037984866918,1.7476533929100988,-1,1
2011,Old Dominion,9.432037984866918,Butler,11.179691377777017,-1.7476533929100988,1,0
2011,BYU,19.48496130415303,Wofford,4.558648040149092,14.926313264003937,-11,1
2011,Wofford,4.558648040149092,BYU,19.48496130415303,-14.926313264003937,11,0
2011,Cincinnati,16.1097523596823,Missouri,16.113419817994533,-0.0036674583122326965,-5,1
2011,Missouri,16.113419817994533,Cincinnati,16.1097523596823,0.0036674583122326965,5,0
2011,Connecticut,17.70243630162735,Bucknell,3.5608310909118783,14.141605210715472,-11,1
2011,Bucknell,3.5608310909118783,Connecticut,17.70243630162735,-14.141605210715472,11,0
2011,Florida,16.24265274368747,UC Santa Barbara,2.5051996651512387,13.73745307853623,-13,1
2011,UC Santa Barbara,2.5051996651512387,Florida,16.24265274368747,-13.73745307853623,13,0
2011,Gonzaga,14.684301512506773,St John's,14.371346441692248,0.31295507081452456,5,1
2011,St John's,14.371346441692248,Gonzaga,14.684301512506773,-0.31295507081452456,-5,0
2011,Kansas St,15.428311156070494,Utah St,14.175800110205682,1.2525110458648125,-7,1
2011,Utah St,14.175800110205682,Kansas St,15.428311156070494,-1.2525110458648125,7,0
2011,Kentucky,20.8808444437182,Princeton,4.009888068640288,16.87095637507791,-9,1
2011,Princeton,4.009888068640288,Kentucky,20.8808444437182,-16.87095637507791,9,0
2011,Morehead St,2.950693765463117,Louisville,19.81962095557936,-16.868927190116242,9,1
2011,Louisville,19.81962095557936,Morehead St,2.950693765463117,16.868927190116242,-9,0
2011,Pittsburgh,21.928838204025766,UNC Asheville,0.01842485083963253,21.910413353186133,-15,1
2011,UNC Asheville,0.01842485083963253,Pittsburgh,21.928838204025766,-21.910413353186133,15,0
2011,Richmond,11.622617178743539,Vanderbilt,15.886941064513552,-4.264323885770013,7,1
2011,Vanderbilt,15.886941064513552,Richmond,11.622617178743539,4.264323885770013,-7,0
2011,San Diego St,18.93155060186998,N Colorado,2.1715659945165506,16.759984607353427,-13,1
2011,N Colorado,2.1715659945165506,San Diego St,18.93155060186998,-16.759984607353427,13,0
2011,Temple,13.129696107090426,Penn St,12.55270633180565,0.5769897752847761,-3,1
2011,Penn St,12.55270633180565,Temple,13.129696107090426,-0.5769897752847761,3,0
2011,UCLA,12.5337146338328,Michigan St,14.366465893100383,-1.8327512592675834,-3,1
2011,Michigan St,14.366465893100383,UCLA,12.5337146338328,1.8327512592675834,3,0
2011,West Virginia,16.92150438767807,Clemson,14.037020360370327,2.8844840273077423,-7,1
2011,Clemson,14.037020360370327,West Virginia,16.92150438767807,-2.8844840273077423,7,0
2011,Wisconsin,19.486345607960903,Belmont,13.818270868358569,5.668074739602334,-9,1
2011,Belmont,13.818270868358569,Wisconsin,19.486345607960903,-5.668074739602334,9,0
2011,Arizona,16.85072916754947,Memphis,7.506082237761883,9.344646929787586,-7,1
2011,Memphis,7.506082237761883,Arizona,16.85072916754947,-9.344646929787586,7,0
2011,Duke,25.65048002320418,Hampton,-4.141645844197989,29.79212586740217,-15,1
2011,Hampton,-4.141645844197989,Duke,25.65048002320418,-29.79212586740217,15,0
2011,Florida St,13.381164589436752,Texas A&M,13.748564331911792,-0.36739974247504037,3,1
2011,Texas A&M,13.748564331911792,Florida St,13.381164589436752,0.36739974247504037,-3,0
2011,George Mason,12.384682511415049,Villanova,16.128093660164676,-3.7434111487496278,-1,1
2011,Villanova,16.128093660164676,George Mason,12.384682511415049,3.7434111487496278,1,0
2011,Illinois,17.169583336018523,UNLV,15.838553040636214,1.331030295382309,1,1
2011,UNLV,15.838553040636214,Illinois,17.169583336018523,-1.331030295382309,-1,0
2011,Kansas,25.545154942180286,Boston Univ,-1.9932510554344505,27.538405997614735,-15,1
2011,Boston Univ,-1.9932510554344505,Kansas,25.545154942180286,-27.538405997614735,15,0
2011,Marquette,15.661935889929854,Xavier,12.775110538984906,2.8868253509449477,5,1
2011,Xavier,12.775110538984906,Marquette,15.661935889929854,-2.8868253509449477,-5,0
2011,Michigan,13.684841285005236,Tennessee,12.304658113532778,1.3801831714724582,-1,1
2011,Tennessee,12.304658113532778,Michigan,13.684841285005236,-1.3801831714724582,1,0
2011,North Carolina,19.125255225662865,LIU Brooklyn,2.8752373946738636,16.250017830989,-13,1
2011,LIU Brooklyn,2.8752373946738636,North Carolina,19.125255225662865,-16.250017830989,13,0
2011,Notre Dame,19.6022486037965,Akron,2.661641576724699,16.940607027071803,-13,1
2011,Akron,2.661641576724699,Notre Dame,19.6022486037965,-16.940607027071803,13,0
2011,Ohio St,26.02646803544671,UT San Antonio,-5.268389925619512,31.294857961066224,-15,1
2011,UT San Antonio,-5.268389925619512,Ohio St,26.02646803544671,-31.294857961066224,15,0
2011,Purdue,20.61984155534143,St Peter's,0.58200284727457,20.03783870806686,-11,1
2011,St Peter's,0.58200284727457,Purdue,20.61984155534143,-20.03783870806686,11,0
2011,Syracuse,19.760678776476887,Indiana St,3.3829137290830915,16.377765047393794,-11,1
2011,Indiana St,3.3829137290830915,Syracuse,19.760678776476887,-16.377765047393794,11,0
2011,Texas,22.07743189861838,Oakland,8.642886371774267,13.434545526844111,-9,1
2011,Oakland,8.642886371774267,Texas,22.07743189861838,-13.434545526844111,9,0
2011,VCU,6.235167675668262,Georgetown,16.17125318679922,-9.936085511130958,5,1
2011,Georgetown,16.17125318679922,VCU,6.235167675668262,9.936085511130958,-5,0
2011,Washington,21.334591021730525,Georgia,10.829909076435166,10.504681945295358,-3,1
2011,Georgia,10.829909076435166,Washington,21.334591021730525,-10.504681945295358,3,0
2011,Butler,11.179691377777017,Pittsburgh,21.928838204025766,-10.749146826248749,7,1
2011,Pittsburgh,21.928838204025766,Butler,11.179691377777017,10.749146826248749,-7,0
2011,BYU,19.48496130415303,Gonzaga,14.684301512506773,4.800659791646256,-8,1
2011,Gonzaga,14.684301512506773,BYU,19.48496130415303,-4.800659791646256,8,0
2011,Connecticut,17.70243630162735,Cincinnati,16.1097523596823,1.592683941945051,-3,1
2011,Cincinnati,16.1097523596823,Connecticut,17.70243630162735,-1.592683941945051,3,0
2011,Florida,16.24265274368747,UCLA,12.5337146338328,3.708938109854669,-5,1
2011,UCLA,12.5337146338328,Florida,16.24265274368747,-3.708938109854669,5,0
2011,Kentucky,20.8808444437182,West Virginia,16.92150438767807,3.95934005604013,-1,1
2011,West Virginia,16.92150438767807,Kentucky,20.8808444437182,-3.95934005604013,1,0
2011,Richmond,11.622617178743539,Morehead St,2.950693765463117,8.671923413280421,-1,1
2011,Morehead St,2.950693765463117,Richmond,11.622617178743539,-8.671923413280421,1,0
2011,San Diego St,18.93155060186998,Temple,13.129696107090426,5.801854494779553,-5,1
2011,Temple,13.129696107090426,San Diego St,18.93155060186998,-5.801854494779553,5,0
2011,Wisconsin,19.486345607960903,Kansas St,15.428311156070494,4.058034451890409,-1,1
2011,Kansas St,15.428311156070494,Wisconsin,19.486345607960903,-4.058034451890409,1,0
2011,Arizona,16.85072916754947,Texas,22.07743189861838,-5.226702731068908,1,1
2011,Texas,22.07743189861838,Arizona,16.85072916754947,5.226702731068908,-1,0
2011,Duke,25.65048002320418,Michigan,13.684841285005236,11.965638738198946,-7,1
2011,Michigan,13.684841285005236,Duke,25.65048002320418,-11.965638738198946,7,0
2011,Florida St,13.381164589436752,Notre Dame,19.6022486037965,-6.221084014359748,8,1
2011,Notre Dame,19.6022486037965,Florida St,13.381164589436752,6.221084014359748,-8,0
2011,Kansas,25.545154942180286,Illinois,17.169583336018523,8.375571606161763,-8,1
2011,Illinois,17.169583336018523,Kansas,25.545154942180286,-8.375571606161763,8,0
2011,Marquette,15.661935889929854,Syracuse,19.760678776476887,-4.098742886547033,8,1
2011,Syracuse,19.760678776476887,Marquette,15.661935889929854,4.098742886547033,-8,0
2011,North Carolina,19.125255225662865,Washington,21.334591021730525,-2.209335796067659,-5,1
2011,Washington,21.334591021730525,North Carolina,19.125255225662865,2.209335796067659,5,0
2011,Ohio St,26.02646803544671,George Mason,12.384682511415049,13.641785524031663,-7,1
2011,George Mason,12.384682511415049,Ohio St,26.02646803544671,-13.641785524031663,7,0
2011,VCU,6.235167675668262,Purdue,20.61984155534143,-14.38467387967317,8,1
2011,Purdue,20.61984155534143,VCU,6.235167675668262,14.38467387967317,-8,0
2011,Arizona,16.85072916754947,Duke,25.65048002320418,-8.799750855654711,4,1
2011,Duke,25.65048002320418,Arizona,16.85072916754947,8.799750855654711,-4,0
2011,Butler,11.179691377777017,Wisconsin,19.486345607960903,-8.306654230183886,4,1
2011,Wisconsin,19.486345607960903,Butler,11.179691377777017,8.306654230183886,-4,0
2011,Connecticut,17.70243630162735,San Diego St,18.93155060186998,-1.2291143002426281,1,1
2011,San Diego St,18.93155060186998,Connecticut,17.70243630162735,1.2291143002426281,-1,0
2011,Florida,16.24265274368747,BYU,19.48496130415303,-3.2423085604655597,-1,1
2011,BYU,19.48496130415303,Florida,16.24265274368747,3.2423085604655597,1,0
2011,Kansas,25.545154942180286,Richmond,11.622617178743539,13.922537763436747,-11,1
2011,Richmond,11.622617178743539,Kansas,25.545154942180286,-13.922537763436747,11,0
2011,Kentucky,20.8808444437182,Ohio St,26.02646803544671,-5.145623591728512,3,1
2011,Ohio St,26.02646803544671,Kentucky,20.8808444437182,5.145623591728512,-3,0
2011,North Carolina,19.125255225662865,Marquette,15.661935889929854,3.4633193357330114,-9,1
2011,Marquette,15.661935889929854,North Carolina,19.125255225662865,-3.4633193357330114,9,0
2011,VCU,6.235167675668262,Florida St,13.381164589436752,-7.1459969137684896,1,1
2011,Florida St,13.381164589436752,VCU,6.235167675668262,7.1459969137684896,-1,0
2011,Butler,11.179691377777017,Florida,16.24265274368747,-5.062961365910452,6,1
2011,Florida,16.24265274368747,Butler,11.179691377777017,5.062961365910452,-6,0
2011,Connecticut,17.70243630162735,Arizona,16.85072916754947,0.8517071340778806,-2,1
2011,Arizona,16.85072916754947,Connecticut,17.70243630162735,-0.8517071340778806,2,0
2011,Kentucky,20.8808444437182,North Carolina,19.125255225662865,1.7555892180553343,2,1
2011,North Carolina,19.125255225662865,Kentucky,20.8808444437182,-1.7555892180553343,-2,0
2011,VCU,6.235167675668262,Kansas,25.545154942180286,-19.309987266512024,10,1
2011,Kansas,25.545154942180286,VCU,6.235167675668262,19.309987266512024,-10,0
2011,Butler,11.179691377777017,VCU,6.235167675668262,4.9445237021087545,-3,1
2011,VCU,6.235167675668262,Butler,11.179691377777017,-4.9445237021087545,3,0
2011,Connecticut,17.70243630162735,Kentucky,20.8808444437182,-3.1784081420908485,-1,1
2011,Kentucky,20.8808444437182,Connecticut,17.70243630162735,3.1784081420908485,1,0
2011,Connecticut,17.70243630162735,Butler,11.179691377777017,6.522744923850334,-5,1
2011,Butler,11.179691377777017,Connecticut,17.70243630162735,-6.522744923850334,5,0
2012,BYU,12.080981853131885,Iona,8.937555945738072,3.1434259073938122,0,1
2012,Iona,8.937555945738072,BYU,12.080981853131885,-3.1434259073938122,0,0
2012,WKU,-2.252538238883863,MS Valley St,-7.41287939151221,5.160341152628348,0,1
2012,MS Valley St,-7.41287939151221,WKU,-2.252538238883863,-5.160341152628348,0,0
2012,South Florida,9.089007843505813,California,14.534506957679415,-5.445499114173602,0,1
2012,California,14.534506957679415,South Florida,9.089007843505813,5.445499114173602,0,0
2012,Vermont,1.041219866577389,Lamar,3.6577244107333797,-2.6165045441559904,0,1
2012,Lamar,3.6577244107333797,Vermont,1.041219866577389,2.6165045441559904,0,0
2012,Baylor,17.504273824591625,S Dakota St,7.895580863578675,9.608692961012949,-11,1
2012,S Dakota St,7.895580863578675,Baylor,17.504273824591625,-9.608692961012949,11,0
2012,Colorado,8.177479289798747,UNLV,14.860740049875757,-6.68326076007701,5,1
2012,UNLV,14.860740049875757,Colorado,8.177479289798747,6.68326076007701,-5,0
2012,Gonzaga,13.65465540813271,West Virginia,13.537350965345205,0.11730444278750518,-3,1
2012,West Virginia,13.537350965345205,Gonzaga,13.65465540813271,-0.11730444278750518,3,0
2012,Indiana,19.75720715983182,New Mexico St,9.48752146822395,10.269685691607872,-9,1
2012,New Mexico St,9.48752146822395,Indiana,19.75720715983182,-10.269685691607872,9,0
2012,Iowa St,14.040199965582065,Connecticut,13.30787822219643,0.7323217433856346,-1,1
2012,Connecticut,13.30787822219643,Iowa St,14.040199965582065,-0.7323217433856346,1,0
2012,Kansas St,15.709698969993362,Southern Miss,8.659314000418034,7.050384969575328,-1,1
2012,Southern Miss,8.659314000418034,Kansas St,15.709698969993362,-7.050384969575328,1,0
2012,Kentucky,25.17120969025311,WKU,-2.252538238883863,27.423747929136972,-15,1
2012,WKU,-2.252538238883863,Kentucky,25.17120969025311,-27.423747929136972,15,0
2012,Louisville,16.076725411563096,Davidson,7.907234800430675,8.16949061113242,-9,1
2012,Davidson,7.907234800430675,Louisville,16.076725411563096,-8.16949061113242,9,0
2012,Marquette,17.29017521827928,BYU,12.080981853131885,5.209193365147396,-11,1
2012,BYU,12.080981853131885,Marquette,17.29017521827928,-5.209193365147396,11,0
2012,Murray St,9.068398388920487,Colorado St,7.989282043511456,1.0791163454090311,-5,1
2012,Colorado St,7.989282043511456,Murray St,9.068398388920487,-1.0791163454090311,5,0
2012,New Mexico,16.549002156480896,Long Beach St,10.330714510087045,6.218287646393851,-7,1
2012,Long Beach St,10.330714510087045,New Mexico,16.549002156480896,-6.218287646393851,7,0
2012,Ohio St,24.983744383788586,Loyola MD,0.6926222794819382,24.29112210430665,-13,1
2012,Loyola MD,0.6926222794819382,Ohio St,24.983744383788586,-24.29112210430665,13,0
2012,Syracuse,21.850113177957912,UNC Asheville,3.2789712762541496,18.57114190170376,-15,1
2012,UNC Asheville,3.2789712762541496,Syracuse,21.850113177957912,-18.57114190170376,15,0
2012,VCU,8.725280506308119,Wichita St,18.732764423231952,-10.007483916923833,7,1
2012,Wichita St,18.732764423231952,VCU,8.725280506308119,10.007483916923833,-7,0
2012,Vanderbilt,16.17384201198696,Harvard,8.581063154913304,7.592778857073656,-7,1
2012,Harvard,8.581063154913304,Vanderbilt,16.17384201198696,-7.592778857073656,7,0
2012,Wisconsin,19.686109023971813,Montana,5.610100829508112,14.0760081944637,-9,1
2012,Montana,5.610100829508112,Wisconsin,19.686109023971813,-14.0760081944637,9,0
2012,Cincinnati,13.229389514001289,Texas,15.110601868259241,-1.8812123542579524,-5,1
2012,Texas,15.110601868259241,Cincinnati,13.229389514001289,1.8812123542579524,5,0
2012,Creighton,14.058904225723644,Alabama,14.503579021605107,-0.44467479588146297,-1,1
2012,Alabama,14.503579021605107,Creighton,14.058904225723644,0.44467479588146297,1,0
2012,Florida,17.912522923956683,Virginia,13.984018238886037,3.9285046850706458,-3,1
2012,Virginia,13.984018238886037,Florida,17.912522923956683,-3.9285046850706458,3,0
2012,Florida St,15.794711822653868,St Bonaventure,8.72580347211574,7.068908350538129,-11,1
2012,St Bonaventure,8.72580347211574,Florida St,15.794711822653868,-7.068908350538129,11,0
2012,Georgetown,17.358783817367133,Belmont,12.739177960765643,4.61960585660149,-11,1
2012,Belmont,12.739177960765643,Georgetown,17.358783817367133,-4.61960585660149,11,0
2012,Kansas,22.682643326723916,Detroit,3.04931303887972,19.633330287844196,-13,1
2012,Detroit,3.04931303887972,Kansas,22.682643326723916,-19.633330287844196,13,0
2012,Lehigh,4.518744993926172,Duke,18.514439100284616,-13.995694106358442,13,1
2012,Duke,18.514439100284616,Lehigh,4.518744993926172,13.995694106358442,-13,0
2012,Michigan St,22.872886863156534,LIU Brooklyn,-0.8371497896737197,23.710036652830254,-15,1
2012,LIU Brooklyn,-0.8371497896737197,Michigan St,22.872886863156534,-23.710036652830254,15,0
